node,mae_pu,rmse_pu,n_valid
l2879064.1,0.004676424898207188,0.005653452128171921,288
l2973162.2,0.004676418378949165,0.005599817261099815,288
l2691942.2,0.004674824420362711,0.005579652730375528,288
l2691953.1,0.004674501251429319,0.005682097747921944,288
l3122826.1,0.004672593902796507,0.005702739581465721,288
l3254218.1,0.004672461189329624,0.005707135424017906,288
l3225319.2,0.004671662580221891,0.005654672160744667,288
l3235256.1,0.004671575501561165,0.005683042109012604,288
l2860488.2,0.004671162459999323,0.00561230955645442,288
l0247162.2,0.004669607151299715,0.005587044637650251,288
l0247160.2,0.00466944882646203,0.005586649756878614,288
l2860489.1,0.004666509106755257,0.005747794173657894,288
l2673321.1,0.004666176624596119,0.005738035310059786,288
l2710520.1,0.004664523061364889,0.005685203708708286,288
l2729411.1,0.0046623470261693,0.005678088404238224,288
l3085396.1,0.004662139341235161,0.005696447100490332,288
l3104130.2,0.004661979153752327,0.005602960009127855,288
l2897781.1,0.004661870654672384,0.00567752867937088,288
l3104131.1,0.004661021288484335,0.005788503214716911,288
l3119793.2,0.004660951439291239,0.005550313275307417,288
l3197644.1,0.004660847596824169,0.005676937755197287,288
l2691959.2,0.004660716280341148,0.0055210040882229805,288
l2954354.1,0.0046593802981078625,0.005674347747117281,288
l3027116.1,0.004659122787415981,0.005684881471097469,288
l3122824.1,0.004655857570469379,0.005738165229558945,288
l3010556.1,0.004655483644455671,0.005606429185718298,288
l2973151.1,0.004655043128877878,0.005639368202537298,288
l3066819.1,0.004654903430491686,0.00570023013278842,288
l3085395.1,0.004652481060475111,0.005651867017149925,288
l2991918.2,0.004652108531445265,0.005629043560475111,288
l2897764.2,0.004650241695344448,0.005628605373203754,288
l3048200.2,0.004649685695767403,0.005628503393381834,288
l2991920.1,0.0046492088586091995,0.005736856255680323,288
l2991922.1,0.004648428875952959,0.005641733296215534,288
l2785519.1,0.004647237714380026,0.005587720312178135,288
l2804251.1,0.004646298475563526,0.005654348526149988,288
l2897772.1,0.0046446314081549644,0.005690047983080149,288
l3029499.1,0.004644322674721479,0.005689561832696199,288
l2766726.2,0.0046435873955488205,0.0055665248073637486,288
l3235253.1,0.004642808809876442,0.005573187489062548,288
l3197643.2,0.004641653969883919,0.005532781593501568,288
l2673300.2,0.004641267936676741,0.005553002003580332,288
l2991917.2,0.004638819023966789,0.0055856164544820786,288
l2822859.2,0.004637975711375475,0.005560887511819601,288
l2785526.2,0.0046376800164580345,0.005560639314353466,288
l3216339.2,0.00463759433478117,0.005646612029522657,288
l2860491.1,0.004637433681637049,0.005637375172227621,288
l3195315.1,0.004637305159121752,0.0055700791999697685,288
l3122813.1,0.004636766389012337,0.005618448369204998,288
l2860490.1,0.004636309575289488,0.005635587964206934,288
l2879079.2,0.004635232966393232,0.005589925684034824,288
l3085402.1,0.004634755197912455,0.005706776399165392,288
l2991913.1,0.004632402677088976,0.005544447340071201,288
l2879065.2,0.004630647599697113,0.005539984442293644,288
l3254211.2,0.004627111833542585,0.00550068449229002,288
l2729407.2,0.0046267155557870865,0.0055074733681976795,288
l3085388.2,0.004624536260962486,0.0056323339231312275,288
l3029495.2,0.004624092020094395,0.0055795456282794476,288
l3197630.1,0.004623211920261383,0.005596879404038191,288
l2785520.2,0.0046225907281041145,0.005505351349711418,288
l2804247.2,0.0046220035292208195,0.005584553349763155,288
l3197629.2,0.004620961844921112,0.005528271663933992,288
l2710537.2,0.004620837047696114,0.005551761016249657,288
l2689678.2,0.004620324354618788,0.005519593134522438,288
l3085389.2,0.004619804676622152,0.005578497890383005,288
l2804253.1,0.004619603045284748,0.005610419437289238,288
l2748146.1,0.004617860075086355,0.005607902072370052,288
l3122849.2,0.004617820028215647,0.005530004855245352,288
l3010570.1,0.00461611058562994,0.005684530362486839,288
l3104135.1,0.004615452606230974,0.005683818366378546,288
l2991907.1,0.004612707532942295,0.005554760340601206,288
l3010569.1,0.004612273536622524,0.00560622476041317,288
l3104115.2,0.004611763171851635,0.0055782003328204155,288
l2691954.2,0.004611439537256956,0.005537055432796478,288
l2748129.1,0.0046106441877782345,0.0055604432709515095,288
l2841636.2,0.004608559887856245,0.005509329028427601,288
l2973163.2,0.004608103074133396,0.005558507516980171,288
l3104121.1,0.004606575705111027,0.00553432060405612,288
293471.2,0.004605645313858986,0.005505158565938473,288
l2729412.1,0.004602310713380575,0.005686301272362471,288
l3235275.2,0.004602272529155016,0.005532213021069765,288
l3104122.1,0.004602252040058374,0.00556458905339241,288
l2935567.2,0.004601114895194769,0.005568561609834433,288
l2804259.1,0.004601055756211281,0.005687008611857891,288
l2748135.1,0.004598841071128845,0.005683976225554943,288
l2916627.1,0.004593622405081987,0.005537786521017551,288
l3085410.2,0.004589454270899296,0.005510259885340929,288
l2763153.1,0.004587752744555473,0.005644544959068298,288
l3104113.1,0.00458734342828393,0.0055623711086809635,288
l2801895.2,0.004587296862155199,0.005558856762945652,288
l2673310.1,0.004585111513733864,0.005512741860002279,288
l2841630.3,0.0045825522392988205,0.005358586553484201,288
l2763072.2,0.004582019988447428,0.005540972575545311,288
l2804283.1,0.0045805200934410095,0.005524136126041412,288
l3048206.1,0.00457921763882041,0.00554115604609251,288
l3254228.2,0.00457782531157136,0.005382411647588015,288
l3029507.2,0.004577443934977055,0.005489122588187456,288
l2916625.2,0.004576958250254393,0.005534803029149771,288
l2786273.2,0.004576109349727631,0.005459576845169067,288
l3141390.2,0.004575919825583696,0.005551617592573166,288
l2766727.2,0.004572336561977863,0.005498113110661507,288
l3235255.2,0.00456651858985424,0.005464029032737017,288
l3178981.2,0.004566439893096685,0.005437011364847422,288
l2841620.2,0.004566064104437828,0.005444002337753773,288
l3254238.2,0.004559001419693232,0.005450721364468336,288
l3104120.2,0.004558358807116747,0.005425855051726103,288
l3048208.1,0.004558326676487923,0.005493367090821266,288
l3216370.2,0.004554480314254761,0.00543734896928072,288
l2804260.2,0.004547826945781708,0.0055056107230484486,288
l2805036.2,0.004543406888842583,0.00538676418364048,288
l2841632.2,0.00453947251662612,0.005329713691025972,288
l2785528.2,0.004534997511655092,0.005408516153693199,288
l3235273.2,0.0045290556736290455,0.0052937790751457214,288
l2766732.2,0.004526311531662941,0.005453286226838827,288
l2860486.3,0.004523790907114744,0.005244503729045391,288
l3141394.2,0.004518185276538134,0.005348169710487127,288
l2973171.2,0.004516664892435074,0.0053212507627904415,288
l3254237.1,0.004515683278441429,0.005477031227201223,288
l3254212.2,0.004511210136115551,0.0055041625164449215,288
l3176660.2,0.004504891578108072,0.005357338115572929,288
l3048196.2,0.004503811243921518,0.005380633752793074,288
l2785535.2,0.004501271992921829,0.005386575125157833,288
l3254227.2,0.004500159993767738,0.005337151233106852,288
l3066818.2,0.004499221220612526,0.005380016751587391,288
l2954361.2,0.0044975318014621735,0.005273491609841585,288
l3082983.2,0.004497150424867868,0.005364544689655304,288
l2879752.2,0.0044950032606720924,0.005349657963961363,288
l2673305.2,0.0044858758337795734,0.005339429248124361,288
l3160115.2,0.004476027097553015,0.005310998298227787,288
l3142078.2,0.004475385416299105,0.005335490684956312,288
l2691946.2,0.0044748540967702866,0.005330326035618782,288
l2935547.2,0.0044743712060153484,0.005335806403309107,288
l2804272.2,0.004472330212593079,0.005341776646673679,288
l2897789.2,0.004471589811146259,0.005307130515575409,288
l2991911.3,0.004469660110771656,0.005274632014334202,288
l3104145.2,0.004469454288482666,0.005302599165588617,288
l2991943.3,0.004468091297894716,0.00533344317227602,288
l2691967.2,0.004467375576496124,0.005288290325552225,288
l3197637.3,0.00446711853146553,0.00528357969596982,288
l2973158.3,0.0044668205082416534,0.005269255023449659,288
l2841641.2,0.004465047735720873,0.005313401576131582,288
l2897791.2,0.004464244935661554,0.0052189999260008335,288
l3102793.2,0.004460679367184639,0.005334946326911449,288
l2989564.2,0.004460674710571766,0.005277927499264479,288
l2916617.2,0.004456859081983566,0.005327549297362566,288
l2860487.3,0.004456082824617624,0.005270888097584248,288
l2804269.2,0.004455282352864742,0.0052711497992277145,288
l2691966.2,0.004454790614545345,0.005318689160048962,288
l2991929.2,0.004454069770872593,0.005326508544385433,288
l2785516.2,0.004451845306903124,0.005298603791743517,288
l2691951.3,0.004449306055903435,0.005242627114057541,288
l3122835.2,0.004448320250958204,0.005298944655805826,288
l3254229.2,0.004446541424840689,0.005303104408085346,288
l2804270.2,0.004444996360689402,0.0052757905796170235,288
l2916618.2,0.00444251811131835,0.005374952219426632,288
l3048230.3,0.004442514851689339,0.005275721661746502,288
l2673331.2,0.004442091565579176,0.005253518000245094,288
l2673346.3,0.004441750235855579,0.005260552745312452,288
l3195318.2,0.004441075026988983,0.0052864085882902145,288
l2801902.2,0.004439335782080889,0.005344821140170097,288
l3178980.3,0.004438390489667654,0.005301441997289658,288
l3214055.3,0.004434436094015837,0.005259848665446043,288
l2785536.2,0.004432803485542536,0.005246575456112623,288
l3216347.3,0.0044316016137599945,0.005233262199908495,288
l3141399.3,0.0044313897378742695,0.005197740625590086,288
l2841638.3,0.004430312197655439,0.005258170887827873,288
l2726974.2,0.004428992047905922,0.005232923198491335,288
l2729405.2,0.0044258651323616505,0.005263388156890869,288
l3066814.2,0.004424787126481533,0.005262493621557951,288
l2783231.2,0.0044246879406273365,0.0052140760235488415,288
l2710530.2,0.004424659069627523,0.005239931400865316,288
l3178988.2,0.004424658138304949,0.00525997718796134,288
l3178997.3,0.004423832055181265,0.005255805794149637,288
l2822873.2,0.004422938451170921,0.005258035380393267,288
l2897776.3,0.004420625511556864,0.005254704505205154,288
l2916619.2,0.004419210832566023,0.005313731264322996,288
l2820535.2,0.004416880663484335,0.00520850857719779,288
l3254210.3,0.004414749331772327,0.00525627750903368,288
l3104157.3,0.004414549097418785,0.005257348529994488,288
l3254219.3,0.004411325324326754,0.005245007108896971,288
l2916620.2,0.004409311804920435,0.005234024953097105,288
l2710510.3,0.004409286193549633,0.005246756598353386,288
l2785534.2,0.00440892344340682,0.005204841960221529,288
l3179699.2,0.0044074999168515205,0.005233886651694775,288
l3104125.2,0.004401251208037138,0.005102557595819235,288
l3160113.2,0.004396723583340645,0.0052327122539281845,288
l2804261.3,0.004396459553390741,0.005253825802356005,288
l2691965.2,0.004393657669425011,0.005212522577494383,288
l2860492.3,0.004393032286316156,0.005246373359113932,288
l3235266.3,0.004388659726828337,0.005197843071073294,288
l3197653.2,0.004384597763419151,0.005209255963563919,288
293471.3,0.0043818713165819645,0.0052292728796601295,288
l3263051.3,0.0043764193542301655,0.005198123399168253,288
l2821087.1,0.004373675212264061,0.0055352505296468735,288
l3141388.3,0.004359229002147913,0.005184838082641363,288
l2841637.3,0.004356237128376961,0.005229557864367962,288
l3254220.3,0.004353757482022047,0.005186121910810471,288
l3066826.2,0.004353011958301067,0.005215302109718323,288
l2748133.3,0.0043516443111002445,0.005184769630432129,288
l2766750.3,0.004351161420345306,0.005171187687665224,288
l3254205.3,0.0043473681434988976,0.005221347324550152,288
l3235251.3,0.004347090609371662,0.0052053979597985744,288
l2991921.3,0.004342706874012947,0.00521491002291441,288
l2785518.3,0.0043386733159422874,0.005179412662982941,288
l2766718.3,0.0043384782038629055,0.005158670246601105,288
l2691950.3,0.004331754520535469,0.0051504806615412235,288
l2841625.3,0.004331626929342747,0.005160680506378412,288
l2841629.3,0.004330392926931381,0.005177459679543972,288
l2897779.3,0.004329908639192581,0.005209688562899828,288
l3233412.1,0.004329046234488487,0.005464355461299419,288
l3160105.3,0.004327715374529362,0.0051661343313753605,288
l2785523.3,0.0043229833245277405,0.005158171057701111,288
l2972704.3,0.004319708328694105,0.00513288751244545,288
l2936213.2,0.004314044490456581,0.005149377975612879,288
l2879076.3,0.0043121520429849625,0.005142471753060818,288
l3010566.3,0.0043090032413601875,0.005155355203896761,288
l3085399.3,0.004308287985622883,0.0051829637959599495,288
l3067478.1,0.004301867447793484,0.005493453238159418,288
l3216370.3,0.004300517495721579,0.0051421294920146465,288
l2724120.3,0.004299376625567675,0.005110577214509249,288
l2841626.3,0.0042963107116520405,0.005134233273565769,288
l2879073.3,0.004294498823583126,0.005184811074286699,288
l3104126.3,0.004292015451937914,0.005116892047226429,288
l2727795.3,0.004290502518415451,0.005121190100908279,288
l3010565.3,0.0042876433581113815,0.0051380544900894165,288
l2954352.3,0.004287035670131445,0.005103996954858303,288
l2954351.3,0.004286374896764755,0.005147155374288559,288
l2691945.3,0.004282037261873484,0.005122444126754999,288
l2785524.3,0.0042795101180672646,0.005138506181538105,288
l2879055.3,0.004276582971215248,0.005106105003505945,288
l2916609.3,0.004273299127817154,0.00516196433454752,288
l3104134.3,0.004271761514246464,0.005114875268191099,288
l3254215.3,0.004271395970135927,0.005267119966447353,288
l2955078.1,0.0042677284218370914,0.005153639707714319,288
l3010567.3,0.004265995696187019,0.005109167657792568,288
l2802481.1,0.0042655072174966335,0.005371743347495794,288
l2842379.1,0.004264664836227894,0.005290643312036991,288
l2766717.3,0.004263540729880333,0.0051153600215911865,288
l3178977.3,0.004259409382939339,0.005117553286254406,288
l3626914.3,0.0042565371841192245,0.00512311514467001,288
l2785525.3,0.004256313666701317,0.005119113251566887,288
l3029502.1,0.0042556459084153175,0.005383635405451059,288
l2674027.2,0.00425201840698719,0.005039887502789497,288
l2954350.3,0.004240658599883318,0.005122424568980932,288
l3066801.3,0.004237653221935034,0.005071862135082483,288
l2955076.1,0.004234955180436373,0.005193344317376614,288
l2861222.1,0.004227106925100088,0.005290451925247908,288
l3214549.1,0.004225452896207571,0.0053892494179308414,288
l3048962.1,0.004220927134156227,0.005207428243011236,288
l3232902.1,0.004220368340611458,0.005227941554039717,288
l2673309.3,0.004211807623505592,0.005035224370658398,288
l3029503.3,0.004209249280393124,0.005075442139059305,288
l3251799.1,0.004207152407616377,0.005236098542809486,288
l2898457.1,0.004204402212053537,0.00526831392198801,288
l2859403.1,0.004197337664663792,0.005371685139834881,288
l2767340.1,0.004193079192191362,0.0050833337008953094,288
l3197628.3,0.004192147869616747,0.005064389202743769,288
l2896685.1,0.004188652150332928,0.005222070962190628,288
l2973144.3,0.004187603015452623,0.00505418237298727,288
l3122819.3,0.0041864835657179356,0.00504026934504509,288
l2803199.1,0.004179978743195534,0.005438860505819321,288
l2915542.1,0.00417989632114768,0.005228156689554453,288
l2973791.1,0.004178198520094156,0.005277807358652353,288
l3139366.1,0.004174739588052034,0.00511461216956377,288
l2915534.1,0.004172054119408131,0.0051512643694877625,288
l2692660.1,0.00416971929371357,0.005072038620710373,288
l2897775.3,0.004157564137130976,0.005050089210271835,288
l2748781.1,0.004148358479142189,0.005269716028124094,288
l2917330.1,0.004145740997046232,0.005082144867628813,288
l3215203.1,0.004145215731114149,0.005176770966500044,288
l3081380.1,0.004139217548072338,0.0051049296744167805,288
l2767342.1,0.0041365306824445724,0.005375643260776997,288
l3160107.1,0.004135705064982176,0.005297096911817789,288
l2728247.1,0.004128620959818363,0.005189385265111923,288
l3727710.1,0.004127221647650003,0.00506306067109108,288
l3101782.1,0.0041199978440999985,0.005253585521131754,288
l2823545.1,0.0041102212853729725,0.005237894132733345,288
l3195321.1,0.004105331841856241,0.00525679299607873,288
l2711226.2,0.004097456112504005,0.0049239881336688995,288
l3065665.1,0.004096568562090397,0.00530344620347023,288
l2990098.1,0.004093735478818417,0.005203946027904749,288
l2933135.1,0.004091667477041483,0.0052012670785188675,288
l3027122.1,0.004090799950063229,0.0052843778394162655,288
l3235946.1,0.00408868258818984,0.005295209586620331,288
l3108449.1,0.004087262321263552,0.0052581303752958775,288
l3011229.1,0.004083988722413778,0.005255853291600943,288
l2708744.2,0.00407217675819993,0.004971741233021021,288
l2823544.1,0.004066094756126404,0.005229678470641375,288
l2688692.2,0.004064759239554405,0.005005515180528164,288
l3027671.1,0.004051438998430967,0.0052026682533323765,288
l2955047.1,0.0040497188456356525,0.005227895453572273,288
l2748780.1,0.004042541608214378,0.005221683997660875,288
l3198348.1,0.004040184896439314,0.005047251936048269,288
l2990826.1,0.004038850776851177,0.005248760338872671,288
l3066816.1,0.0040273102931678295,0.004958893172442913,288
l2879773.1,0.004019537009298801,0.0050901370123028755,288
l2879054.1,0.004019108135253191,0.0052253687754273415,288
l2804956.1,0.004018964245915413,0.005185528192669153,288
l2936214.1,0.004017503932118416,0.005184049718081951,288
l3215385.2,0.004013436380773783,0.004929688293486834,288
l3141400.1,0.004011949058622122,0.005156469531357288,288
l2673316.1,0.004010967910289764,0.0051398081704974174,288
l3047289.2,0.004009867087006569,0.004927088972181082,288
l2936212.1,0.004005794879049063,0.005165942944586277,288
l3067447.1,0.004002592526376247,0.0051628644578158855,288
l2841628.1,0.004001930356025696,0.00519087677821517,288
l3234149.1,0.003997651860117912,0.004918976686894894,288
l2766721.1,0.003997348248958588,0.005179456900805235,288
l3139103.1,0.0039928448386490345,0.004897132050246,288
l2991912.1,0.003992045298218727,0.00510939909145236,288
l2992657.1,0.003991050645709038,0.005008117761462927,288
l3215385.1,0.003964230418205261,0.005099297501146793,288
l3177894.1,0.003958933986723423,0.004842653404921293,288
l2991906.1,0.003956091124564409,0.0051149786449968815,288
l2970811.1,0.003955989144742489,0.004851425997912884,288
l3312692.1,0.003955014981329441,0.004850267898291349,288
l2710516.1,0.003951827064156532,0.004789885599166155,288
l2728247.2,0.003947536926716566,0.004824677016586065,288
l3104128.1,0.003945984877645969,0.0051027522422373295,288
l2730187.1,0.003945966716855764,0.004902421031147242,288
l3047289.1,0.003943230956792831,0.005068719387054443,288
l3254869.2,0.003936694003641605,0.004839818459004164,288
l3215340.1,0.003935484681278467,0.00475584901869297,288
l3216348.1,0.003926101606339216,0.0048162853345274925,288
l2673315.1,0.003925795666873455,0.005078866146504879,288
l3122827.1,0.003923405427485704,0.00476536899805069,288
l3632979.1,0.003920072689652443,0.004767091479152441,288
l3120503.1,0.003915814682841301,0.004805478733032942,288
l2989571.1,0.003915075678378344,0.004804851952940226,288
l2726983.1,0.003914607688784599,0.004789115861058235,288
l3160865.1,0.003914450760930777,0.0050583090633153915,288
l3120504.1,0.003914345987141132,0.00480357650667429,288
l3122822.1,0.00391382398083806,0.004779094364494085,288
l2879794.1,0.003912624437361956,0.005064011085778475,288
l3008248.1,0.00391152361407876,0.004798413719981909,288
l3086098.1,0.003911009524017572,0.004842894617468119,288
l3085403.1,0.003910605795681477,0.004771712236106396,288
l2858175.1,0.003910057246685028,0.004796868655830622,288
l3104856.1,0.003908457700163126,0.004894191864877939,288
l2915542.2,0.003907529171556234,0.004819505847990513,288
l2992656.1,0.0039044187869876623,0.004882645793259144,288
l3251807.1,0.0039039680268615484,0.004789290949702263,288
l3082993.1,0.0039032581262290478,0.004793093074113131,288
l3029500.1,0.0039020064286887646,0.004762619733810425,288
l3027132.1,0.003901195712387562,0.004776383750140667,288
l3216351.1,0.0038986881263554096,0.004741360899060965,288
l2691947.1,0.0038976615760475397,0.0047851246781647205,288
l3216346.1,0.003896492999047041,0.004758520517498255,288
l2785530.1,0.0038958564400672913,0.004735993687063456,288
l3010563.1,0.003894870402291417,0.004756245296448469,288
l2992624.1,0.003893389832228422,0.0049816216342151165,288
l2879075.1,0.003892316482961178,0.004775251727551222,288
l2841627.1,0.0038900466170161963,0.004771162755787373,288
l3101787.1,0.0038899555802345276,0.004768917802721262,288
l3251808.1,0.003887779079377651,0.0047597503289580345,288
l3082992.1,0.0038872493896633387,0.004766362719237804,288
l2674051.1,0.003885859390720725,0.005014428403228521,288
l2685805.1,0.0038855629973113537,0.004697175696492195,288
l2955081.1,0.0038854244630783796,0.004999739117920399,288
l2803199.2,0.003884510137140751,0.0047597698867321014,288
l3159037.2,0.003881577868014574,0.004945669323205948,288
l3065696.1,0.00388111500069499,0.004718313459306955,288
l3047058.1,0.003880525939166546,0.004723829682916403,288
l2989565.1,0.0038800144102424383,0.005016730632632971,288
l2973157.1,0.0038787375669926405,0.004766601603478193,288
l2876812.1,0.0038779517635703087,0.004741916432976723,288
l3140238.1,0.003874117275699973,0.004747435450553894,288
l3254216.1,0.0038723014295101166,0.0047545586712658405,288
l3215203.2,0.0038675416726619005,0.004729443695396185,288
l2691952.1,0.003867032704874873,0.004705522675067186,288
l2710517.1,0.0038661377038806677,0.004740613047033548,288
l3195327.1,0.003865180304273963,0.004734014626592398,288
l3156034.1,0.0038644622545689344,0.004700630437582731,288
l2729428.1,0.0038640175480395555,0.004717521835118532,288
l2766720.1,0.003863607533276081,0.004665806889533997,288
l2710544.1,0.0038632729556411505,0.004744533449411392,288
l3207907.1,0.0038621972780674696,0.004728770349174738,288
l2936271.1,0.00386140588670969,0.0049833087250590324,288
l3141398.1,0.003860262455418706,0.004727965220808983,288
l3102286.2,0.0038583006244152784,0.004753653891384602,288
l3178982.1,0.003858126699924469,0.004714023321866989,288
l3649305.1,0.00385717093013227,0.004642192739993334,288
l3217056.1,0.0038561602123081684,0.004722558427602053,288
l3101789.1,0.0038535636849701405,0.004708016291260719,288
l2991909.1,0.003852772293612361,0.0046468148939311504,288
l2673317.1,0.003850755514577031,0.004714403301477432,288
l3178978.1,0.0038506861310452223,0.004719613119959831,288
l2692654.1,0.0038500328082591295,0.004969010595232248,288
l2690187.2,0.003846721490845084,0.004756000358611345,288
l2876814.1,0.0038466015830636024,0.004666130989789963,288
l2822868.1,0.0038455629255622625,0.004708208609372377,288
l3027670.2,0.003844842780381441,0.004756299313157797,288
l3091052.1,0.003844195744022727,0.004718817304819822,288
l2689691.1,0.00384395569562912,0.004701536148786545,288
l2916234.1,0.003843231825158,0.004705821629613638,288
l2710536.1,0.0038429717533290386,0.004632415249943733,288
l3066817.1,0.003842962207272649,0.0047735064290463924,288
l3235247.1,0.0038412101566791534,0.004690735135227442,288
l2766748.1,0.0038401989731937647,0.004630661569535732,288
l2711234.2,0.0038393486756831408,0.004657439421862364,288
l2786266.1,0.003838019212707877,0.004834483377635479,288
l2917359.1,0.003836059244349599,0.004936970770359039,288
l2841648.1,0.0038347123190760612,0.004703759681433439,288
l2879081.1,0.003834588686004281,0.0047011305578053,288
l3216350.1,0.0038326093927025795,0.004676113836467266,288
l2710518.1,0.0038324561901390553,0.004675306845456362,288
l2973165.1,0.0038299846928566694,0.004600574262440205,288
l3160106.1,0.003829591441899538,0.004689403343945742,288
l3172805.1,0.0038292515091598034,0.004670802503824234,288
l3104859.2,0.003828197717666626,0.00465891370549798,288
l3066821.1,0.0038274526596069336,0.004673476330935955,288
l3101788.1,0.0038259748835116625,0.004697894677519798,288
l2804262.1,0.0038258747663348913,0.00459425849840045,288
l2879078.1,0.0038257960695773363,0.004644771572202444,288
l2766723.1,0.0038253788370639086,0.00466798385605216,288
l2748140.1,0.003825337626039982,0.00469882832840085,288
l2814529.1,0.003825063817203045,0.0046511548571288586,288
l2916599.1,0.003824883373454213,0.0046508959494531155,288
l3141412.1,0.0038247210904955864,0.0046738614328205585,288
l2860493.1,0.0038239103741943836,0.004667595494538546,288
l2860504.1,0.0038234898820519447,0.0046377344988286495,288
l2954355.1,0.003823170205578208,0.004673216491937637,288
l2972930.1,0.0038223278243094683,0.004570520482957363,288
l2897805.1,0.0038219925481826067,0.004634270444512367,288
l2879074.1,0.003820612095296383,0.004671735223382711,288
l3010559.1,0.003819699166342616,0.004628096241503954,288
l3197638.1,0.003817913355305791,0.004586364608258009,288
l2876813.1,0.0038175706285983324,0.00460514472797513,288
l3122847.1,0.0038159796968102455,0.004619881976395845,288
