sample_id,load_name,load_model,load_type,p_nominal_kw,q_nominal_kvar,p_realized_kw,q_realized_kvar
0,d802_806rc,1,M1,4.757447607953289,2.563907166594111,4.75744414665258,2.5639056080588607
0,d832_858ra,2,M2,1.3400210655966434,0.5357838751670835,0.45861896967496424,0.18337125185948708
0,d832_858rb,2,M2,0.4021072728548136,0.19133347013409335,0.14171798865606097,0.06743299660101926
0,d832_858rc,2,M2,1.1390532057133052,0.5355716068462999,0.40199625595204136,0.1890152656130029
0,d858_864sb,1,M1,0.40225408367184845,0.19131897412350846,0.40224319956713533,0.19131427596116016
0,d858_834sa,1,M1,0.7371354918866072,0.38260824532852006,0.7371176808952754,0.3826000428246241
0,d858_834sb,1,M1,2.814798812425749,1.4535313929273186,2.8147355322049985,1.453498893586982
0,d858_834sc,1,M1,2.4795493208092436,1.3012433459600752,2.4794904873821455,1.3012111809393105
0,d816_824rb,5,M5,0.9383068321710202,0.3825467465795147,0.3405371108074474,0.13883614588822502
0,d824_826sb,5,M5,7.570203016937744,3.6726931299687697,7.828662904552335,3.7980733284106103
0,d824_828sc,1,M1,0.7371010118111444,0.38250284917964134,0.7370875319945617,0.3824968479507556
0,d824_826rb,5,M5,7.574623731494188,3.6717777343345186,7.832681928257353,3.796858796616929
0,d818_820sa,2,M2,6.429608795429953,3.0982070575292355,6.704437739703498,3.230633038098742
0,d862_838rb,1,M1,5.289773923426636,2.5622631149331077,5.2896583939498525,2.5621980596103318
0,d862_838sb,1,M1,5.290682986535751,2.5615947727065898,5.290567604979322,2.561529847354778
0,d808_810rb,4,M4,3.0153037042239212,1.4533369733339334,3.1502500454467617,1.5863393808747872
0,d808_810sb,4,M4,3.0148547072674496,1.4543195009949998,3.1499405376091154,1.5875726842426507
0,d832_858sa,2,M2,1.3404200861251265,0.5355297942486543,0.4588725640093717,0.1833310033550333
0,d832_858sb,2,M2,0.40188013797985483,0.1912349446420495,0.1416629882111924,0.06741019465356644
0,d832_858sc,2,M2,1.1388502035608434,0.5356265915798305,0.4019256326303212,0.1890351504311473
0,d824_828rc,1,M1,0.7373366684332724,0.3824244277307567,0.7373231455553523,0.38241841125528775
0,d828_830sa,1,M1,1.3399370355528362,0.5356492008728443,1.3399067763272596,0.5356366519554959
0,d842_844sa,1,M1,1.674095232034153,0.918334059014123,1.6740493430241288,0.9183112219805086
0,d816_824sb,5,M5,0.9378205116670036,0.38268549168442223,0.34133032009471176,0.13928220032255706
0,d854_856sb,1,M1,0.7371403003920132,0.3824695840700776,0.7371272479381669,0.3824616386690788
0,d854_856rb,1,M1,0.7369093848534833,0.38254090137188385,0.7368963133879421,0.38253294375374775
0,d858_864rb,1,M1,0.4020981421531506,0.1911379243233773,0.40208726191809185,0.19113323059660525
1,s890,5,M5,277.6252241401347,139.07478152575348,304.27830564972265,152.42405924343552
1,s844,2,M2,249.73846426966782,194.76222018815065,311.26504833940066,242.74379249538532
1,d842_844ra,1,M1,2.7284003560523087,1.5496443679002891,2.728392983742223,1.5496309345266268
1,d844_846sb,1,M1,7.74915686145022,3.680537478555221,7.74915232302711,3.6805182368084703
1,d844_846sc,1,M1,6.222500237258603,3.4208554164047413,6.22249731117143,3.4208479844746464
1,s860,1,M1,36.99651663821111,29.7010988858015,46.333218055149096,37.19655327637479
1,d834_860ra,2,M2,4.910154153072828,2.453836565787706,4.888102849305464,2.4428082994598963
1,d834_860rb,2,M2,6.221442044042928,3.098595077973697,6.260556349380692,3.1180679710961763
1,d834_860rc,2,M2,33.949036508047314,16.980172571055416,33.430670495694315,16.720797908824096
1,d860_836sa,1,M1,9.278622427485704,4.647575450754359,9.278600761319636,4.6475490463748645
1,d860_836sb,1,M1,3.054649284238169,1.8723485923588903,3.054646693685288,1.872342689219249
1,d860_836sc,1,M1,12.986129586130707,6.777007922331661,12.986121218696931,6.776961918220019
1,d858_834ra,1,M1,1.2005672666953648,0.6454491098830196,1.2005645589657894,0.6454455282905902
1,d858_834rb,1,M1,4.5841134896804325,2.453133558979836,4.584109377901765,2.4531251024347265
1,d858_834rc,1,M1,4.039221133094161,2.1948068108874543,4.039218874241339,2.194792220070391
1,d834_860sa,2,M2,4.910417642481704,2.453698930544229,4.887747753366877,2.4423625660144515
1,d834_860sb,2,M2,6.221778045687045,3.0987820300260553,6.260143442518879,3.1178817839238238
1,d834_860sc,2,M2,33.944043550075605,16.978675217147803,33.422992644503424,16.71794090165715
1,d818_820ra,2,M2,10.477511625450513,5.230283524887679,10.328219932531795,5.15573384400229
1,d820_822sa,1,M1,41.68585963958425,21.62715993196244,41.685676519685764,21.626964239505096
1,s848,1,M1,37.005952644005,29.70532525201707,46.34503841139402,37.20184290460432
1,d846_848rb,1,M1,7.091595284553542,3.4212198296456022,7.091591034949178,3.4212018902183727
1,d820_822ra,1,M1,41.690862669299165,21.63118805454184,41.690672475132494,21.630984017347185
1,d860_836ra,1,M1,9.274059693822347,4.649971793671391,9.274037967538174,4.649945239635256
1,d860_836rb,1,M1,3.055878416121497,1.8726787853011193,3.0558757910038308,1.8726728396440184
1,d860_836rc,1,M1,12.985319386694716,6.779012618752006,12.985310946833357,6.778966465781971
1,d836_840sa,5,M5,5.564880387436416,2.775322515087742,5.551389419804375,2.7685849323971983
1,d836_840sb,5,M5,6.766847641146427,3.4220913579567513,6.786916956750016,3.4322319037944684
1,s830a,2,M2,6.220692759868,3.10030190363092,7.95025683104065,3.9622851989741066
1,s830b,2,M2,6.219863081726903,3.099094418162298,8.037791579977336,4.00488697227914
1,s830c,2,M2,15.386976219450844,6.1974883356966535,19.535427354461326,7.86834306345348
1,d828_830ra,1,M1,2.18313067447416,0.9041335995110421,2.1831236618515857,0.9041260077183461
1,s840,5,M5,16.69501507226229,12.981190203551062,20.857663836795275,16.21779855714235
1,d836_840ra,5,M5,5.563250981711363,2.7759432292519874,5.549650343304327,2.769147440025985
1,d836_840rb,5,M5,6.767704390625529,3.4214061048258095,6.787627434128477,3.4314693776799863
1,d844_846rb,1,M1,7.747584159335303,3.68080857333944,7.7475794285190895,3.680789080704247
1,d844_846rc,1,M1,6.220697378758764,3.4224475473525566,6.2206943967887085,3.422440019702296
1,d846_848sb,1,M1,7.093727795687252,3.421362946397635,7.093723557097927,3.4213450234104705
1,d802_806sb,1,M1,9.275899474652373,4.649575208976244,9.275899240125028,4.649575005871868
1,d802_806sc,1,M1,7.7475684286385516,4.3253217118266285,7.747568049840594,4.325321684750978
1,d802_806rb,1,M1,9.27684383736196,4.64854918205178,9.276843447343163,4.648548845928932
1,d802_806rc,1,M1,7.7502705670394025,4.325856312419039,7.750269934308889,4.325856269456374
1,d832_858ra,2,M2,2.1829028639620534,0.9040357157924721,0.7042656608696201,0.29166518193461405
1,d832_858rb,2,M2,0.6548816211326753,0.32281408105083936,0.2198979130588063,0.10839490804643662
1,d832_858rc,2,M2,1.8553187716488828,0.9038681807511928,0.6276473390850107,0.30577467931056895
1,d858_864sb,1,M1,0.6548128636330809,0.3228095031453044,0.6548109952832596,0.322806525830236
1,d858_834sa,1,M1,1.2001646127442578,0.6454396254534072,1.2001619542939135,0.6454361094723549
1,d858_834sb,1,M1,4.583451194989293,2.4529863269234466,4.583447236951779,2.4529780204084175
1,d858_834sc,1,M1,4.038655595476881,2.195104920666843,4.03865340852466,2.195090531283392
1,d816_824rb,5,M5,1.5279665682335464,0.6453160283063488,0.543426279495608,0.22950841737805447
1,d824_826sb,5,M5,12.33406089893173,6.199413047484526,12.63241025452276,6.3493629521488435
1,d824_828sc,1,M1,1.2005959296940913,0.6455813412577871,1.2005938156822502,0.6455810316622971
1,d824_826rb,5,M5,12.33296092113556,6.199303921415542,12.629799028054405,6.348504850138892
1,d818_820sa,2,M2,10.473791207617886,5.231651575780448,10.62747940014808,5.308402380412392
1,d862_838rb,1,M1,8.620803158347101,4.326763378048307,8.620798014648326,4.3267418042543
1,d862_838sb,1,M1,8.617546237427492,4.324758598062035,8.617541164247225,4.324737128854545
1,d808_810rb,4,M4,4.909916438054987,2.453857738520862,5.116330218825166,2.664516144532135
1,d808_810sb,4,M4,4.9116082882192895,2.45440469453642,5.11853209688399,2.6655671811081985
1,d832_858sa,2,M2,2.182875783422823,0.9039010926285389,0.7050319149917956,0.29194266561976345
1,d832_858sb,2,M2,0.6550230349287679,0.32285268160295566,0.2202237830023354,0.10854509098937634
1,d832_858sc,2,M2,1.8551425917007076,0.9040379322527828,0.6281422076033337,0.30610232152338945
1,d824_828rc,1,M1,1.2005204009629677,0.6456463536366727,1.2005183088310516,0.6456460288020429
1,d828_830sa,1,M1,2.1819779027503774,0.9037001006575479,2.1819706189366577,0.9036934495794672
1,d842_844sa,1,M1,2.728756819061682,1.5491941103586475,2.728749405741445,1.5491807454558681
1,d816_824sb,5,M5,1.5282134201599151,0.6455867635590331,0.5481027172247427,0.2315433027643256
1,d854_856sb,1,M1,1.200520749997415,0.6457940958036777,1.2005198716290044,0.6457921415433339
1,d854_856rb,1,M1,1.2003245221246395,0.6456317280931186,1.2003236334566258,0.6456297640105764
1,d858_864rb,1,M1,0.6546873164639768,0.32283242453230526,0.6546854484961562,0.3228294472003342
2,s890,5,M5,176.0643690021022,85.60677932241069,135.48519966373058,65.87557763625163
2,s844,2,M2,158.4621997939042,119.83895798914166,128.94062814908125,97.51281084629473
2,d842_844ra,1,M1,1.730348964546931,0.9534580151049025,1.7303142377607508,0.9534387211232537
2,d844_846sb,1,M1,4.9131828314856545,2.2656424336607683,4.913104719907103,2.265596641853137
2,d844_846sc,1,M1,3.9443459422689755,2.105490004958113,3.944281979302219,2.1054570124800507
2,s860,1,M1,23.457167552105346,18.27950871460979,18.298233950034373,14.259282887796443
2,d834_860ra,2,M2,3.1142485787801135,1.5100788964780527,3.2406766164153606,1.5713835673536725
2,d834_860rb,2,M2,3.9446639036706364,1.9067733526372956,4.149440086416341,2.005755381547804
2,d834_860rc,2,M2,21.52763541998502,10.451337494037313,22.28059985056678,10.81686029906916
2,d860_836sa,1,M1,5.883237362548252,2.860564641274346,5.8831314548704325,2.860514122567363
2,d860_836sb,1,M1,1.9380605895041763,1.1523865589347786,1.9380284040475921,1.152366001027449
2,d860_836sc,1,M1,8.236709288235263,4.172890660606687,8.236565424144295,4.17280653476566
2,d858_834ra,1,M1,0.7612274744005183,0.39733030725282903,0.7612138005974941,0.39732329844776837
2,d858_834rb,1,M1,2.906227040498819,1.5097656164727498,2.9061787808731423,1.5097385294156966
2,d858_834rc,1,M1,2.561176053749366,1.3507763892581672,2.561131475959086,1.3507493217626594
2,d834_860sa,2,M2,3.1146493527204746,1.5096965106343518,3.241997809719199,1.5714239001770234
2,d834_860sb,2,M2,3.94508128144029,1.9069489865643368,4.150998557539644,2.006481207650392
2,d834_860sc,2,M2,21.522372521431997,10.449274345520287,22.28234212625315,10.818215407437208
2,d818_820ra,2,M2,6.644360888340204,3.2180368326570443,6.788241804851304,3.287713167178857
2,d820_822sa,1,M1,26.43306766602617,13.310683726678116,26.43255794762849,13.310391718986866
2,s848,1,M1,23.46063604986414,18.272749270595646,18.30093950502398,14.254009827107653
2,d846_848rb,1,M1,4.499791515097607,2.1057780366457735,4.4997197081997875,2.105735402290048
2,d820_822ra,1,M1,26.43539796378427,13.310913840112395,26.43487588377163,13.310615098061792
2,d860_836ra,1,M1,5.883869488670561,2.8606533233895655,5.883763394757244,2.8606026860570166
2,d860_836rb,1,M1,1.9381407903534347,1.1519597857895938,1.9381085362885908,1.151939212160777
2,d860_836rc,1,M1,8.23353377823329,4.173013642918042,8.23338979146817,4.1729294284688825
2,d836_840sa,5,M5,3.529796361849977,1.7088948242913402,3.600352781451525,1.7430541705072098
2,d836_840sb,5,M5,4.291749732636389,2.105743564670686,4.401280885712589,2.1594820159459256
2,s830a,2,M2,3.9453870627844814,1.9077358162529785,3.230753434038897,1.5621860383290864
2,s830b,2,M2,3.944255795670025,1.9070393776278516,3.260086640549342,1.5762424581419792
2,s830c,2,M2,9.759498813593522,3.8155780083979463,7.9638869468027105,3.113553780224006
2,d828_830ra,1,M1,1.384074495378738,0.5562013259799764,1.3840499411465685,0.5561905462779498
2,s840,5,M5,10.58645252766045,7.986418885791947,8.431024448475563,6.360357609551398
2,d836_840ra,5,M5,3.5299895450987524,1.708608120300703,3.600515098124317,1.7427449249464613
2,d836_840rb,5,M5,4.290601986340065,2.1059859137859855,4.400057577715261,2.159707841680106
2,d844_846rb,1,M1,4.913887978358283,2.264909234372135,4.913809530215376,2.264863269729283
2,d844_846rc,1,M1,3.9441300873054246,2.1053305217688396,3.9440660417189477,2.1052974812139085
2,d846_848sb,1,M1,4.498702369238761,2.1064306380603166,4.498630603491908,2.106388007068812
2,d802_806sb,1,M1,5.881588206977854,2.8617245002052623,5.881586625338229,2.8617235380901795
2,d802_806sc,1,M1,4.913481446764413,2.66175538883454,4.913479877557986,2.661754626228126
2,d802_806rb,1,M1,5.881550119087648,2.861254544305798,5.881547482224932,2.8612529473084813
2,d802_806rc,1,M1,4.912595744461764,2.662102234189362,4.912593126107484,2.662100968635703
2,d832_858ra,2,M2,1.3843507672666777,0.5562829231747686,0.47140124263099287,0.18942623892315194
2,d832_858rb,2,M2,0.4153566911574884,0.1986116632343675,0.14580005476143515,0.06971711783355812
2,d832_858rc,2,M2,1.176126983098438,0.5564374789973676,0.413441636074175,0.19560351375988805
2,d858_864sb,1,M1,0.4151504740609783,0.1987446322595135,0.4151422279095275,0.19874061588594893
2,d858_834sa,1,M1,0.7614778265124804,0.39737181256243165,0.7614642987803648,0.3973648981945285
2,d858_834sb,1,M1,2.906446620295625,1.5095586285658393,2.9063990188912205,1.5095318129181194
2,d858_834sc,1,M1,2.560116863179615,1.3506107787570567,2.5600727773451375,1.350583929583368
2,d816_824rb,5,M5,0.969032078389537,0.3972234953699793,0.3508406623922848,0.1438153144175875
2,d824_826sb,5,M5,7.817676656738032,3.815653761828805,8.075282922632939,3.941373678455472
2,d824_828sc,1,M1,0.7610735782369392,0.39730698142143783,0.7610633850088458,0.39730207325535166
2,d824_826rb,5,M5,7.820830824209513,3.8149350232765884,8.077950846644947,3.940343364779785
2,d818_820sa,2,M2,6.644348287555429,3.217998369802395,6.907206648649285,3.345298117545187
2,d862_838rb,1,M1,5.468715155934761,2.6617209117725245,5.468627953969065,2.6616673459979165
2,d862_838sb,1,M1,5.468155782254582,2.6618255245179534,5.468068720865268,2.6617720528315147
2,d808_810rb,4,M4,3.1143046560138785,1.5098159234980428,3.252515996128721,1.6468040534546615
2,d808_810sb,4,M4,3.1136858469994793,1.5098495975624902,3.252040571958912,1.6470138348199512
2,d832_858sa,2,M2,1.384175808406078,0.5562598854415175,0.4715054156941192,0.18948417308249982
2,d832_858sb,2,M2,0.4151264369674189,0.1986738214370693,0.1457588167565284,0.06975788622706904
2,d832_858sc,2,M2,1.1765937051103095,0.5561533675149296,0.4136435069729082,0.19552151740259896
2,d824_828rc,1,M1,0.7613109135103175,0.39741113559892516,0.7613006886992024,0.3974062103165713
2,d828_830sa,1,M1,1.3840131688617932,0.5562121836718351,1.3839901245661763,0.5562016384681416
2,d842_844sa,1,M1,1.7299337734639169,0.9536967016702284,1.729899075841864,0.9536774006064384
2,d816_824sb,5,M5,0.9687017912343356,0.39736468452056656,0.35183354162282765,0.14432278659890013
2,d854_856sb,1,M1,0.7611232052489323,0.3973583447428663,0.7611133790352845,0.39735189399919224
2,d854_856rb,1,M1,0.7611864543535464,0.3973805482731674,0.7611766091623788,0.39737408788323314
2,d858_864rb,1,M1,0.41519564192023684,0.1986245624760149,0.4151873945008492,0.19862054829783415
3,s890,5,M5,159.8155941686328,86.33306260374881,122.96514578182378,66.42617159667581
3,s844,2,M2,143.76999053157152,120.69063530139422,117.15311238192906,98.34660757326112
3,d842_844ra,1,M1,1.57038951958368,0.9607967719458331,1.5703753202943862,0.9607893729961361
3,d844_846sb,1,M1,4.461076503944133,2.282490623338806,4.461044543060289,2.2824726494442995
3,d844_846sc,1,M1,3.5813862675718644,2.122732472938025,3.581359792044035,2.1227190084864698
3,s860,1,M1,21.305208285476503,18.42046102057076,16.518040609331333,14.281488245864454
3,d834_860ra,2,M2,2.8274054882428405,1.522093620933432,2.9653353467291637,1.5963482882573152
3,d834_860rb,2,M2,3.5783221405105237,1.92186632877156,3.789717952286639,2.0354047336099375
3,d834_860rc,2,M2,19.54111817837903,10.533746356111624,20.388952188349055,10.990777900352033
3,d860_836sa,1,M1,5.341715017346838,2.8844006017510786,5.341672087833458,2.884381182498743
3,d860_836sb,1,M1,1.7590344494955534,1.161390342943235,1.7590212018304343,1.161381956957158
3,d860_836sc,1,M1,7.476017778705308,4.203794306761021,7.475958108258549,4.203761500222266
3,d858_834ra,1,M1,0.6910194213562215,0.40042031194425876,0.691013866300353,0.40041759401443494
3,d858_834rb,1,M1,2.638182668795681,1.5212790671102063,2.6381628811850515,1.5212681470384146
3,d858_834rc,1,M1,2.324595669925323,1.3616883869043994,2.324577153151432,1.3616777706878667
3,d834_860sa,2,M2,2.8270238003718338,1.5222908602869765,2.965693329600995,1.596963463785114
3,d834_860sb,2,M2,3.581692427377124,1.9226644382397886,3.794235789962686,2.0367591056004306
3,d834_860sc,2,M2,19.542009983213095,10.535700649879011,20.3959617151766,10.996094324450125
3,d818_820ra,2,M2,6.033457309400436,3.241396553484827,6.207472466064473,3.334884375931754
3,d820_822sa,1,M1,24.006588020470627,13.41591935581682,24.006384095957827,13.415807128120083
3,s848,1,M1,21.300434299664822,18.42215260393563,16.514339232174944,14.282799633933326
3,d846_848rb,1,M1,4.082600659132684,2.1227270964167246,4.082571295080041,2.122710333412835
3,d820_822ra,1,M1,23.98177978959126,13.420184782042119,23.981571276090662,13.42007015734924
3,d860_836ra,1,M1,5.341619930149531,2.883332286536029,5.341576931863237,2.883312832608222
3,d860_836rb,1,M1,1.7584340854155152,1.1606976953583057,1.7584208154350012,1.16068930630817
3,d860_836rc,1,M1,7.47523937439751,4.204742324632384,7.475179637656214,4.204709478825838
3,d836_840sa,5,M5,3.203629422440197,1.7219810176471164,3.28053429903505,1.7633204161975653
3,d836_840sb,5,M5,3.89515701956291,2.1218016457662507,4.0081980701904705,2.18337904924997
3,s830a,2,M2,3.582279704936189,1.9222057761639075,2.932294252418823,1.5734336298681402
3,s830b,2,M2,3.581201584138787,1.9210928679997703,2.9559794502571477,1.5856998724623041
3,s830c,2,M2,8.855895646136885,3.8428049125613803,7.22405823282155,3.134706943650742
3,d828_830ra,1,M1,1.2559642508199442,0.5606582998714796,1.2559544004539451,0.5606542691670138
3,s840,5,M5,9.605163065217463,8.048869429070047,7.631662709299249,6.395132328105089
3,d836_840ra,5,M5,3.2032052744385693,1.7213078119542307,3.2800705214514325,1.7626152247473326
3,d836_840rb,5,M5,3.8951344158426022,2.123126511216955,4.008136038985206,2.1847212318476577
3,d844_846rb,1,M1,4.460112081558269,2.2814884000768494,4.4600800008246875,2.2814703674099874
3,d844_846rc,1,M1,3.581713150291386,2.122061287267152,3.58168663834674,2.122047808952612
3,d846_848sb,1,M1,4.082326722652407,2.123027345065674,4.0822973692863815,2.1230105844670617
3,d802_806sb,1,M1,5.340668579714946,2.8817405643614578,5.340667936581393,2.881740169988538
3,d802_806sc,1,M1,4.459763868684873,2.682665471938434,4.459763234915793,2.6826651496615175
3,d802_806rb,1,M1,5.338851400874969,2.8834200613756606,5.338850329016459,2.8834194063060576
3,d802_806rc,1,M1,4.461093826589928,2.6826978532598496,4.4610927686224375,2.682697318445784
3,d832_858ra,2,M2,1.2574065021133076,0.5604188034881117,0.43222588178111027,0.1926408630822457
3,d832_858rb,2,M2,0.376940786293736,0.20028207769381653,0.13315114888187538,0.07074790271495064
3,d832_858rc,2,M2,1.0681575670525045,0.5607492625422958,0.3779000486440666,0.1983859091747272
3,d858_864sb,1,M1,0.377020700886618,0.2002215181327559,0.3770173490587557,0.20022000692207204
3,d858_834sa,1,M1,0.6910554430080709,0.40022703216368233,0.691049952856137,0.4002243489145434
3,d858_834sb,1,M1,2.639493882693209,1.5212677674339181,2.6394743705572443,1.5212569497676545
3,d858_834sc,1,M1,2.3250484470977395,1.3617865371820201,2.3250301439401593,1.3617759944938235
3,d816_824rb,5,M5,0.8801181586652068,0.4002151386530247,0.31978727895889997,0.14541638467424758
3,d824_826sb,5,M5,7.099057989773902,3.844505730329421,7.345520373404717,3.977974749985277
3,d824_828sc,1,M1,0.6913257731388626,0.40035001574308793,0.6913216441610504,0.40034796606202727
3,d824_826rb,5,M5,7.09811068067205,3.843995424511026,7.3440435703920866,3.9771777942524436
3,d818_820sa,2,M2,6.03330254564966,3.244886779793106,6.307312486641522,3.3922571835582156
3,d862_838rb,1,M1,4.961044397189457,2.682702795208348,4.961008709671376,2.682681654449696
3,d862_838sb,1,M1,4.963226749933664,2.6834080434713945,4.96319109798794,2.683386931797616
3,d808_810rb,4,M4,2.827619950926649,1.5213348712125203,2.954665508107167,1.661116247133079
3,d808_810sb,4,M4,2.825767443517947,1.521625401868526,2.952873037179879,1.6615947058714386
3,d832_858sa,2,M2,1.2564633865131316,0.5603231732771394,0.4319736870745541,0.19264008072976296
3,d832_858sb,2,M2,0.37691933751690404,0.20032704200862625,0.1331585039509398,0.070771721717445
3,d832_858sc,2,M2,1.0678534726651305,0.5603156846556611,0.3777740664470458,0.1982228603331771
3,d824_828rc,1,M1,0.6907822291061245,0.40038755646368246,0.6907780903936985,0.4003855006088397
3,d828_830sa,1,M1,1.25656129720115,0.560248664789848,1.2565520855556978,0.5602446743678203
3,d842_844sa,1,M1,1.570412178080529,0.9607850600213725,1.5703979893666005,0.9607776598357353
3,d816_824sb,5,M5,0.879202084908729,0.40052406295302295,0.32028857085623635,0.14590862387426853
3,d854_856sb,1,M1,0.6909495956719461,0.4004596034099618,0.6909455789662541,0.4004569971004846
3,d854_856rb,1,M1,0.6911074714688317,0.40031410892733615,0.6911034466274464,0.400311500026438
3,d858_864rb,1,M1,0.3770128893040049,0.200113895701011,0.3770095374666257,0.20011238534479375
4,s890,5,M5,194.80062094430068,96.66016912323612,161.84321282685255,80.30630741305686
4,s844,2,M2,175.27221246271696,135.3258680142551,153.66997318826154,118.64682605108595
4,d842_844ra,1,M1,1.9143480535400845,1.0763861846456646,1.9143408937192585,1.0763802413349495
4,d844_846sb,1,M1,5.436855544737804,2.5565769824481572,5.436839615146174,2.5565638233678194
4,d844_846sc,1,M1,4.364852709127916,2.377181284139799,4.364839894698886,2.3771712678492705
4,s860,1,M1,25.95429189398481,20.630016283778275,22.25526565600612,17.689784051667733
4,d834_860ra,2,M2,3.445271570543609,1.704434633888647,3.5162780443999804,1.7395602714971996
4,d834_860rb,2,M2,4.364304634722012,2.1528600992393083,4.503586602523881,2.2215625413814353
4,d834_860rc,2,M2,23.811028706640347,11.795638692925937,24.12539267719138,11.951342419513384
4,d860_836sa,1,M1,6.509550196663188,3.229386390892927,6.509527782434708,3.2293706813014
4,d860_836sb,1,M1,2.143777435411243,1.3006347121394617,2.1437710620572683,1.3006289006633664
4,d860_836sc,1,M1,9.111319328291696,4.709857393226509,9.11129056160022,4.709831905301866
4,d858_834ra,1,M1,0.8423988321951652,0.44851202956866904,0.8423959564812575,0.4485098877069582
4,d858_834rb,1,M1,3.2158353456342645,1.7042832367229568,3.2158256485079284,1.7042753666341073
4,d858_834rc,1,M1,2.832749172075647,1.5250147974833665,2.8327403053058835,1.5250066693160205
4,d834_860sa,2,M2,3.44522493283536,1.7044594092580683,3.517366057983018,1.7401473834560162
4,d834_860sb,2,M2,4.364540824984902,2.1526631787154016,4.505237805531128,2.2220535254376452
4,d834_860sc,2,M2,23.81047123364967,11.79654098074346,24.133803302341445,11.956703408614239
4,d818_820ra,2,M2,7.350869328377586,3.6326819026488595,7.39410153872425,3.654039888719573
4,d820_822sa,1,M1,29.251411639070273,15.026171273416734,29.251302576058464,15.026088405142202
