node,mae_pu,rmse_pu,n_valid
l3104796.3,1.0434417724609375,1.0434497594833374,288
l2917255.3,1.0434212684631348,1.0434292554855347,288
l2861197.3,1.0434094667434692,1.0434173345565796,288
l2936211.3,1.0434019565582275,1.043409824371338,288
l3160896.3,1.0434014797210693,1.0434094667434692,288
l3214069.3,1.0433870553970337,1.0433950424194336,288
l2861223.2,1.043375849723816,1.0433834791183472,288
l3236004.3,1.0433728694915771,1.043380618095398,288
l2803199.3,1.0433720350265503,1.043380856513977,288
l3214071.3,1.0433664321899414,1.0433741807937622,288
l2842329.3,1.0433557033538818,1.0433635711669922,288
l3048208.1,1.0433409214019775,1.0433493852615356,288
l3215203.3,1.043224573135376,1.0432333946228027,288
l2915542.3,1.0432085990905762,1.043217658996582,288
l2990826.3,1.0432047843933105,1.0432138442993164,288
l3160861.3,1.0431684255599976,1.0431755781173706,288
l3234149.2,1.0431532859802246,1.0431615114212036,288
l2955077.3,1.0431277751922607,1.0431344509124756,288
l2728247.3,1.0431156158447266,1.0431244373321533,288
l3552667.3,1.0431056022644043,1.043112874031067,288
l3160872.3,1.0431047677993774,1.0431114435195923,288
l2896685.3,1.0431045293807983,1.043113350868225,288
l2711225.3,1.0431030988693237,1.0431100130081177,288
l3030200.3,1.0430940389633179,1.0431008338928223,288
l3178979.3,1.0430842638015747,1.0430907011032104,288
l3160862.3,1.0430587530136108,1.0430659055709839,288
l3104850.3,1.043028473854065,1.043035864830017,288
l3067507.3,1.0428074598312378,1.0428144931793213,288
l2691946.2,1.0427870750427246,1.0427947044372559,288
l3104853.3,1.0427194833755493,1.0427266359329224,288
l3217053.3,1.0426627397537231,1.0426697731018066,288
l2767408.3,1.0426616668701172,1.0426687002182007,288
l2692600.3,1.0426576137542725,1.0426629781723022,288
l2955006.3,1.0426559448242188,1.0426613092422485,288
l3086074.3,1.042653203010559,1.0426603555679321,288
l3217052.3,1.0426453351974487,1.0426524877548218,288
l3235945.3,1.0425505638122559,1.0425560474395752,288
l2842330.3,1.0425406694412231,1.0425461530685425,288
l2674047.3,1.0425043106079102,1.0425115823745728,288
l3086002.3,1.0425000190734863,1.0425055027008057,288
l2692655.3,1.0424668788909912,1.0424742698669434,288
l3179608.3,1.0424401760101318,1.0424456596374512,288
l2730107.3,1.0424346923828125,1.0424401760101318,288
l3011293.1,1.0423026084899902,1.0423133373260498,288
l2673305.2,1.0421383380889893,1.04214608669281,288
l3030199.3,1.042026400566101,1.042034387588501,288
l3048196.2,1.042012333869934,1.0420200824737549,288
l3141401.1,1.041993498802185,1.042000651359558,288
l2730163.3,1.041922926902771,1.0419310331344604,288
l3139366.1,1.0418856143951416,1.0418963432312012,288
l3029505.3,1.0417526960372925,1.0417596101760864,288
l2805031.3,1.041748285293579,1.0417566299438477,288
l2673318.3,1.0417234897613525,1.041730284690857,288
l3234149.1,1.041673183441162,1.0416841506958008,288
l2861218.3,1.0415372848510742,1.0415458679199219,288
l2785516.2,1.0415191650390625,1.0415270328521729,288
l2729405.2,1.0413870811462402,1.0413953065872192,288
l2786273.2,1.041355848312378,1.0413639545440674,288
l2973158.3,1.0412830114364624,1.0412896871566772,288
l2805036.2,1.041279911994934,1.0412880182266235,288
l3179699.2,1.0412695407867432,1.0412777662277222,288
l2898526.3,1.0410677194595337,1.0410772562026978,288
l2786274.3,1.0409961938858032,1.0410057306289673,288
l3179682.3,1.0409764051437378,1.0409857034683228,288
l3195318.2,1.0409677028656006,1.0409760475158691,288
l3142078.2,1.0408869981765747,1.0408953428268433,288
l2879752.2,1.0408366918563843,1.0408450365066528,288
l2992556.3,1.0408062934875488,1.0408101081848145,288
l3104129.1,1.040614366531372,1.0406216382980347,288
l2841638.3,1.0405710935592651,1.0405800342559814,288
l3011298.3,1.040549397468567,1.0405594110488892,288
l2860492.3,1.0405322313308716,1.0405410528182983,288
l3104134.3,1.0403327941894531,1.040342092514038,288
l3157718.1,1.040245532989502,1.040260672569275,288
l3254219.3,1.0402287244796753,1.0402380228042603,288
l3254220.3,1.04021155834198,1.040220856666565,288
l2991911.3,1.0400586128234863,1.0400660037994385,288
l3122814.3,1.0399765968322754,1.039983868598938,288
l3254210.3,1.0399162769317627,1.0399248600006104,288
l2973833.2,1.0398117303848267,1.0398257970809937,288
l2710510.3,1.0397677421569824,1.03977632522583,288
l2860481.3,1.0397638082504272,1.0397710800170898,288
l3197628.3,1.0397160053253174,1.039724588394165,288
l2766718.3,1.0396183729171753,1.0396268367767334,288
l2841621.3,1.0396157503128052,1.0396231412887573,288
l3253570.3,1.039448857307434,1.0394529104232788,288
l3214055.3,1.039400339126587,1.039409875869751,288
l2937757.3,1.0393941402435303,1.0393983125686646,288
l3197637.3,1.0393859148025513,1.0393939018249512,288
l2860487.3,1.0393807888031006,1.0393887758255005,288
l3067448.3,1.0393688678741455,1.0393729209899902,288
l3216370.3,1.0393568277359009,1.0393664836883545,288
l2763407.3,1.0393344163894653,1.03933846950531,288
l2861157.3,1.0392804145812988,1.039284348487854,288
l2936279.3,1.0391690731048584,1.0391803979873657,288
l2841629.3,1.0391576290130615,1.0391656160354614,288
l2954352.3,1.0391197204589844,1.0391277074813843,288
l2841630.3,1.0391018390655518,1.039109706878662,288
l2691951.3,1.0390760898590088,1.0390838384628296,288
l2895449.3,1.0390663146972656,1.0390739440917969,288
l2875754.3,1.0390652418136597,1.0390757322311401,288
l3160878.3,1.0390400886535645,1.0390506982803345,288
l2917336.3,1.0390381813049316,1.0390487909317017,288
l2673346.3,1.0390362739562988,1.039046049118042,288
l2954345.3,1.0390357971191406,1.0390433073043823,288
l3216347.3,1.0390093326568604,1.0390170812606812,288
l2785523.3,1.0389516353607178,1.0389597415924072,288
l2767414.3,1.0388736724853516,1.0388842821121216,288
l3178997.3,1.0388469696044922,1.0388567447662354,288
l2897779.3,1.0388303995132446,1.038840413093567,288
l3141388.3,1.038826584815979,1.0388346910476685,288
l2804261.3,1.038801670074463,1.0388116836547852,288
l3626914.3,1.0387883186340332,1.0387964248657227,288
l3178980.3,1.0387647151947021,1.0387746095657349,288
l3066815.3,1.0387606620788574,1.0387684106826782,288
l2766750.3,1.038740634918213,1.038750410079956,288
l3104157.3,1.0387178659439087,1.0387277603149414,288
l2879076.3,1.0387016534805298,1.0387097597122192,288
293471.3,1.0386956930160522,1.038705587387085,288
l3178972.3,1.0385994911193848,1.038607120513916,288
l2727795.3,1.038561463356018,1.0385698080062866,288
l2972704.3,1.0385311841964722,1.0385394096374512,288
l3263051.3,1.0385231971740723,1.0385314226150513,288
l3066814.2,1.038510799407959,1.0385210514068604,288
l2785525.3,1.0384918451309204,1.0385000705718994,288
l3253995.3,1.0384552478790283,1.0384628772735596,288
l3048230.3,1.038438320159912,1.0384483337402344,288
l2991943.3,1.0384055376052856,1.0384156703948975,288
l3104123.3,1.0383892059326172,1.038396954536438,288
l2879064.1,1.038374423980713,1.0383856296539307,288
l3010557.1,1.0383529663085938,1.038370132446289,288
l3066801.3,1.0383408069610596,1.0383490324020386,288
l2991921.3,1.0383325815200806,1.038342833518982,288
l3157167.1,1.0383142232894897,1.0383312702178955,288
l2785511.1,1.0383027791976929,1.0383199453353882,288
l3103822.3,1.0382965803146362,1.0383044481277466,288
l2841637.3,1.0382907390594482,1.0383011102676392,288
l2879055.3,1.0382845401763916,1.0382927656173706,288
l2691950.3,1.0382699966430664,1.0382782220840454,288
l2916609.3,1.038257122039795,1.0382654666900635,288
l3254205.3,1.0382521152496338,1.0382623672485352,288
l2729206.3,1.0382509231567383,1.0382587909698486,288
l3010568.1,1.0382508039474487,1.03825843334198,288
l2973144.3,1.0382020473480225,1.038210391998291,288
l2729207.3,1.0381938219070435,1.0382015705108643,288
l2878848.3,1.0381418466567993,1.0381497144699097,288
l2766499.3,1.0381178855895996,1.03812575340271,288
l2916620.2,1.0381135940551758,1.0381247997283936,288
l2806553.3,1.038109302520752,1.0381137132644653,288
l2724120.3,1.0380889177322388,1.0380972623825073,288
l2991907.1,1.0380597114562988,1.038070797920227,288
l2785518.3,1.0380592346191406,1.0380676984786987,288
l3029503.3,1.0380569696426392,1.0380654335021973,288
l2673309.3,1.0380431413650513,1.0380514860153198,288
l2766717.3,1.038025975227356,1.0380343198776245,288
l2897554.3,1.0380085706710815,1.038016438484192,288
l3235253.1,1.037963628768921,1.0379749536514282,288
l2991913.1,1.037945032119751,1.0379564762115479,288
l3010556.1,1.0379328727722168,1.0379443168640137,288
l2820535.2,1.0378820896148682,1.0378928184509277,288
l2785524.3,1.0378687381744385,1.0378772020339966,288
l3104126.3,1.037864327430725,1.0378727912902832,288
l3045895.3,1.0378108024597168,1.0378221273422241,288
l2935552.3,1.037796974182129,1.0378084182739258,288
l3010565.3,1.0377960205078125,1.0378046035766602,288
l2692664.3,1.0377788543701172,1.037790060043335,288
l2897775.3,1.0377461910247803,1.0377546548843384,288
l3195315.1,1.037701964378357,1.0377134084701538,288
l2785521.3,1.0376216173171997,1.0376297235488892,288
l2804253.1,1.0375800132751465,1.0375914573669434,288
l2748146.1,1.0375690460205078,1.0375806093215942,288
l3086098.1,1.0374946594238281,1.0375134944915771,288
l2879073.3,1.037442684173584,1.0374512672424316,288
l2973151.1,1.03743577003479,1.0374473333358765,288
l2897777.3,1.0374321937561035,1.037440299987793,288
l3645809.3,1.0374177694320679,1.0374258756637573,288
l3645812.3,1.0373986959457397,1.0374068021774292,288
l2785534.2,1.037343144416809,1.0373541116714478,288
l3342743.3,1.0373393297195435,1.037347435951233,288
l2691965.2,1.0373386144638062,1.0373495817184448,288
l3197661.3,1.0373084545135498,1.0373165607452393,288
l2748129.1,1.037307858467102,1.037319540977478,288
l3645810.3,1.037294626235962,1.0373027324676514,288
l2804249.3,1.0372892618179321,1.0373023748397827,288
l3122848.3,1.037270426750183,1.037278652191162,288
l2785519.1,1.0372639894485474,1.0372756719589233,288
l3104122.1,1.0372271537780762,1.0372388362884521,288
l2691945.3,1.037154197692871,1.0371628999710083,288
l3010567.3,1.0371507406234741,1.0371593236923218,288
l2804283.1,1.0371460914611816,1.0371577739715576,288
l3645811.3,1.0371387004852295,1.0371469259262085,288
l2916627.1,1.0370752811431885,1.037087082862854,288
l2673310.1,1.0370445251464844,1.0370562076568604,288
l3104121.1,1.0370227098464966,1.0370346307754517,288
l3104113.1,1.0370006561279297,1.0370125770568848,288
l3235254.3,1.036861777305603,1.036870002746582,288
l3160105.3,1.0367693901062012,1.036778450012207,288
l3048206.1,1.036736011505127,1.0367485284805298,288
l3178977.3,1.0367255210876465,1.0367343425750732,288
l3235251.3,1.0367172956466675,1.0367263555526733,288
l2783231.2,1.0365283489227295,1.036539912223816,288
l2841626.3,1.036502480506897,1.0365116596221924,288
l2954350.3,1.0364854335784912,1.0364946126937866,288
l2841625.3,1.036474585533142,1.036483645439148,288
l3010566.3,1.036417841911316,1.0364269018173218,288
l3235266.3,1.0363231897354126,1.0363322496414185,288
l2691967.2,1.0363154411315918,1.0363285541534424,288
l2992656.1,1.0363047122955322,1.036326289176941,288
l2692661.1,1.036287546157837,1.036309003829956,288
l2730187.1,1.0362838506698608,1.0363054275512695,288
l2839305.1,1.0362788438796997,1.0363001823425293,288
l3104856.1,1.0362712144851685,1.0362927913665771,288
l2898522.1,1.0362640619277954,1.0362857580184937,288
l2785529.3,1.0361170768737793,1.036125659942627,288
l3142050.3,1.0360702276229858,1.0360751152038574,288
l3048965.2,1.0360465049743652,1.0360686779022217,288
l2954351.3,1.0360393524169922,1.0360486507415771,288
l3254215.3,1.0360276699066162,1.0360370874404907,288
l2860486.3,1.03602135181427,1.0360304117202759,288
l3141399.3,1.0360103845596313,1.0360196828842163,288
l3122819.3,1.036006212234497,1.036015510559082,288
l3085399.3,1.0360045433044434,1.0360139608383179,288
l2897776.3,1.0359910726547241,1.0360002517700195,288
l2748133.3,1.0359876155853271,1.0359967947006226,288
l3085400.3,1.0359787940979004,1.0359880924224854,288
l2688693.3,1.0359711647033691,1.0359857082366943,288
l3085401.1,1.0358023643493652,1.0358105897903442,288
l2916602.1,1.0357909202575684,1.0358113050460815,288
l3254873.3,1.0357717275619507,1.0357767343521118,288
l2973148.1,1.0357682704925537,1.0357887744903564,288
l2786266.1,1.035719394683838,1.0357420444488525,288
l2745811.3,1.0356699228286743,1.035675048828125,288
l3085395.1,1.0356193780899048,1.0356329679489136,288
l3027124.3,1.0356125831604004,1.035617709159851,288
l3179637.3,1.0355335474014282,1.0355387926101685,288
l2917333.1,1.0355100631713867,1.0355335474014282,288
l3048890.3,1.0353360176086426,1.0353412628173828,288
l3160098.1,1.0353270769119263,1.0353480577468872,288
l2820528.3,1.0353175401687622,1.035326600074768,288
l2745799.3,1.035306692123413,1.035315752029419,288
l3120484.3,1.035286545753479,1.0352956056594849,288
l3254227.2,1.0352790355682373,1.035291314125061,288
l2916606.3,1.0352072715759277,1.0352206230163574,288
l2916605.3,1.035194993019104,1.0352081060409546,288
l3085394.3,1.035185694694519,1.0351988077163696,288
l2822864.3,1.035158634185791,1.0351719856262207,288
l2822865.3,1.035157561302185,1.035170555114746,288
l3197640.3,1.0351167917251587,1.0351260900497437,288
l3157708.3,1.0351014137268066,1.035110592842102,288
l3048889.3,1.0350990295410156,1.0351043939590454,288
l2804251.1,1.0350195169448853,1.0350335836410522,288
l2841641.2,1.0349210500717163,1.0349336862564087,288
l2952007.3,1.034919261932373,1.0349247455596924,288
l2861158.3,1.0348941087722778,1.0348995923995972,288
l2673331.2,1.034868597984314,1.0348811149597168,288
l2804272.2,1.0348578691482544,1.0348702669143677,288
l2860499.2,1.034788966178894,1.0348016023635864,288
l2842383.1,1.0347850322723389,1.034810185432434,288
l2673314.3,1.0347564220428467,1.0347658395767212,288
l3085410.2,1.0347462892532349,1.0347589254379272,288
l3160115.2,1.0347459316253662,1.0347586870193481,288
l3122817.3,1.0347338914871216,1.0347429513931274,288
l2804250.3,1.0347325801849365,1.0347460508346558,288
l2935567.2,1.034680962562561,1.034693717956543,288
l3178988.2,1.0346425771713257,1.034655213356018,288
l2785536.2,1.0346299409866333,1.0346426963806152,288
l2822873.2,1.0346295833587646,1.034642219543457,288
l3254229.2,1.0346252918243408,1.0346380472183228,288
l2710530.2,1.0346086025238037,1.0346213579177856,288
l2711226.2,1.034594178199768,1.0346202850341797,288
l3066826.2,1.0345772504806519,1.0345898866653442,288
l3198356.3,1.0345368385314941,1.0345505475997925,288
l2861219.2,1.0345191955566406,1.0345457792282104,288
l3064514.3,1.0344905853271484,1.0344961881637573,288
l2674052.3,1.0344586372375488,1.0344725847244263,288
l2842390.3,1.0344585180282593,1.0344722270965576,288
l3160864.2,1.0344563722610474,1.0344828367233276,288
l3048968.3,1.0344523191452026,1.03446626663208,288
l3048888.3,1.0344265699386597,1.0344321727752686,288
l3048963.2,1.03441321849823,1.0344399213790894,288
l3254915.2,1.034382700920105,1.0344091653823853,288
l3122818.3,1.0343739986419678,1.0343834161758423,288
l3029498.3,1.0343526601791382,1.0343687534332275,288
l3177881.3,1.0343241691589355,1.03433358669281,288
l2973160.2,1.0343117713928223,1.0343204736709595,288
l3029506.2,1.0342915058135986,1.0343000888824463,288
l3176660.2,1.0342494249343872,1.0342622995376587,288
l2954353.1,1.034218430519104,1.0342271327972412,288
l2685809.1,1.0341962575912476,1.0342048406600952,288
l2891575.3,1.0340263843536377,1.0340321063995361,288
l2746587.3,1.0340254306793213,1.0340349674224854,288
l3197630.1,1.034008502960205,1.034023642539978,288
l2991933.3,1.0339586734771729,1.033968210220337,288
l3122837.3,1.0339241027832031,1.0339337587356567,288
l2764411.3,1.0339237451553345,1.0339295864105225,288
l3082988.2,1.0339120626449585,1.0339397192001343,288
l3160868.2,1.0339081287384033,1.0339356660842896,288
l2673323.3,1.033905029296875,1.0339148044586182,288
l2710525.3,1.0338892936706543,1.033899188041687,288
l2767409.2,1.0338857173919678,1.0339133739471436,288
l2691966.2,1.0338802337646484,1.0338934659957886,288
l3048222.3,1.0338670015335083,1.033876657485962,288
l2767343.3,1.033854603767395,1.0338603258132935,288
l3048937.3,1.033835768699646,1.033841609954834,288
l2804957.3,1.0338331460952759,1.0338391065597534,288
l3217064.2,1.0338079929351807,1.0338358879089355,288
l3176661.3,1.0337848663330078,1.0337907075881958,288
l2970804.3,1.033740520477295,1.033746361732483,288
l3215385.3,1.033623218536377,1.0336401462554932,288
l3048205.3,1.033592700958252,1.033607006072998,288
l3047289.3,1.03359055519104,1.0336076021194458,288
l2767407.2,1.0335537195205688,1.0335835218429565,288
l2991914.3,1.0335361957550049,1.0335460901260376,288
l2917328.2,1.0335335731506348,1.033563256263733,288
l2879767.2,1.0335288047790527,1.0335584878921509,288
l3068944.2,1.0335028171539307,1.0335325002670288,288
l2805034.1,1.0334229469299316,1.0334511995315552,288
l2858166.1,1.0333905220031738,1.0333994626998901,288
l2711224.2,1.0333575010299683,1.0333874225616455,288
l3235256.1,1.0333341360092163,1.0333501100540161,288
l3142098.2,1.0333247184753418,1.0333547592163086,288
l2917310.2,1.0333110094070435,1.0333410501480103,288
l2748839.2,1.0333110094070435,1.0333410501480103,288
l2879773.1,1.033288598060608,1.0333274602890015,288
l2955055.2,1.0332200527191162,1.0332504510879517,288
l2879753.2,1.0332186222076416,1.0332489013671875,288
l3104120.2,1.0332186222076416,1.0332342386245728,288
l3160103.3,1.0332075357437134,1.033217430114746,288
l3142079.2,1.0331895351409912,1.0332196950912476,288
l2955081.1,1.0331838130950928,1.03322172164917,288
l2879070.2,1.0331768989562988,1.0331859588623047,288
l2973171.2,1.0331342220306396,1.033147931098938,288
l3235273.2,1.0331006050109863,1.0331143140792847,288
l2989565.1,1.0330480337142944,1.0330859422683716,288
l2674051.1,1.0330361127853394,1.0330740213394165,288
l3216345.2,1.0330206155776978,1.0330296754837036,288
l3082983.2,1.0329103469848633,1.0329241752624512,288
l3104145.2,1.032860279083252,1.032874345779419,288
l2804270.2,1.0328314304351807,1.0328454971313477,288
l2711234.2,1.0328305959701538,1.032863974571228,288
l3198355.2,1.0328141450881958,1.0328477621078491,288
l3236011.2,1.0327668190002441,1.0328001976013184,288
l3198358.2,1.0326886177062988,1.0327221155166626,288
l3104859.2,1.0326613187789917,1.032694935798645,288
l2710520.1,1.0326403379440308,1.0326570272445679,288
l2897771.2,1.0326294898986816,1.032663345336914,288
l2710521.1,1.0326056480407715,1.0326223373413086,288
l3085396.1,1.0325974225997925,1.0326143503189087,288
l2991940.3,1.0325630903244019,1.0325785875320435,288
l3122813.1,1.0325548648834229,1.0325716733932495,288
l3048228.3,1.0325493812561035,1.0325647592544556,288
l2729410.3,1.0324609279632568,1.0324715375900269,288
l2801902.2,1.0324573516845703,1.0324716567993164,288
l3122835.2,1.0324028730392456,1.0324170589447021,288
l2692654.1,1.0323905944824219,1.0324275493621826,288
l2992624.1,1.0323519706726074,1.0323889255523682,288
l2842379.1,1.0323328971862793,1.03236985206604,288
l3254217.3,1.032209873199463,1.032220482826233,288
l3254218.1,1.032123327255249,1.0321407318115234,288
l2841632.2,1.0321018695831299,1.0321184396743774,288
l2955074.1,1.0320676565170288,1.0321041345596313,288
l2820531.2,1.0320074558258057,1.0320168733596802,288
l2935550.3,1.0319137573242188,1.0319294929504395,288
l2916617.2,1.0318769216537476,1.0318915843963623,288
l3066806.3,1.0318657159805298,1.0318816900253296,288
l2710509.3,1.031854510307312,1.0318702459335327,288
l2897766.3,1.0318537950515747,1.0318697690963745,288
l2991929.2,1.0318516492843628,1.0318663120269775,288
l2936271.1,1.0318418741226196,1.0318784713745117,288
l3102793.2,1.0318408012390137,1.031855583190918,288
l2822862.3,1.0318406820297241,1.0318564176559448,288
l2916619.2,1.0318217277526855,1.0318363904953003,288
l3160865.1,1.0316710472106934,1.0317062139511108,288
l2917359.1,1.0316619873046875,1.0316985845565796,288
l2860490.1,1.0316311120986938,1.031648874282837,288
l2879794.1,1.0316287279129028,1.031665563583374,288
l2992657.1,1.031590461730957,1.0316272974014282,288
l3160109.2,1.0315747261047363,1.0315842628479004,288
l2766725.3,1.031567931175232,1.0315788984298706,288
l2917330.1,1.0315426588058472,1.0315794944763184,288
l2861222.1,1.0315299034118652,1.0315667390823364,288
l2822870.3,1.031529426574707,1.0315405130386353,288
l3235258.2,1.0314871072769165,1.0314968824386597,288
l3081380.1,1.0313398838043213,1.0313740968704224,288
l2729414.2,1.0312985181808472,1.0313081741333008,288
l2692660.1,1.0312647819519043,1.0312989950180054,288
l2955076.1,1.031254768371582,1.0312892198562622,288
l2955078.1,1.0312473773956299,1.0312814712524414,288
l3104136.2,1.03114914894104,1.0311588048934937,288
l2973167.2,1.0311434268951416,1.0311530828475952,288
l2916608.3,1.0311001539230347,1.0311113595962524,288
l3189189.2,1.0310736894607544,1.031083583831787,288
l2766724.3,1.031046748161316,1.0310581922531128,288
l2916610.2,1.0310255289077759,1.0310354232788086,288
l2851933.2,1.031017541885376,1.0310273170471191,288
l3160113.2,1.0310159921646118,1.0310314893722534,288
l2814529.2,1.0310156345367432,1.0310255289077759,288
l3197646.2,1.0310077667236328,1.031017541885376,288
l3207907.2,1.030991792678833,1.0310016870498657,288
l2989564.2,1.030947208404541,1.0309627056121826,288
l2804269.2,1.0309386253356934,1.0309542417526245,288
l2897789.2,1.030932903289795,1.0309484004974365,288
l2726974.2,1.0309176445007324,1.0309330224990845,288
l2916618.2,1.0309040546417236,1.0309196710586548,288
l2935547.2,1.0308856964111328,1.030901312828064,288
l3254209.3,1.0308663845062256,1.030877947807312,288
l3235245.3,1.0308371782302856,1.030848741531372,288
l2766716.3,1.030819296836853,1.0308306217193604,288
l2954361.2,1.030812382698059,1.0308279991149902,288
l3254228.2,1.030779480934143,1.0307952165603638,288
l2748144.1,1.0307600498199463,1.0307883024215698,288
l2972930.1,1.030752420425415,1.0307624340057373,288
l3197626.3,1.0307257175445557,1.0307424068450928,288
l3066807.3,1.0307189226150513,1.0307358503341675,288
l2991640.3,1.0307011604309082,1.0307177305221558,288
l2897791.2,1.0306910276412964,1.030706763267517,288
l3160114.1,1.030649185180664,1.0306777954101562,288
l3104144.1,1.0306440591812134,1.030672550201416,288
l2729424.1,1.030638337135315,1.0306669473648071,288
l2785535.2,1.0306282043457031,1.0306438207626343,288
l3197653.2,1.0306137800216675,1.0306295156478882,288
l2748143.1,1.030603289604187,1.0306317806243896,288
l3197652.1,1.0305900573730469,1.03061842918396,288
l3251854.1,1.030579924583435,1.0306084156036377,288
l2822872.2,1.0305641889572144,1.030574083328247,288
l2991923.1,1.0305129289627075,1.030531644821167,288
l3197645.1,1.0305025577545166,1.030521273612976,288
l3066808.3,1.0303329229354858,1.0303447246551514,288
l3141396.3,1.0303207635879517,1.0303325653076172,288
l3216123.1,1.0301942825317383,1.0302045345306396,288
l2991922.1,1.030168056488037,1.0301870107650757,288
l2822871.2,1.0301603078842163,1.0301704406738281,288
l2785517.3,1.029929518699646,1.029941439628601,288
l3066809.3,1.0297837257385254,1.0297960042953491,288
l3066818.2,1.0297491550445557,1.0297691822052002,288
l3197627.3,1.0297437906265259,1.0297614336013794,288
l3235248.3,1.029731273651123,1.0297430753707886,288
l3122826.1,1.029652714729309,1.0296720266342163,288
l3197644.1,1.0296494960784912,1.029668927192688,288
l3216343.3,1.0296469926834106,1.0296646356582642,288
l2748128.3,1.029640793800354,1.029658555984497,288
l2897781.1,1.0296365022659302,1.0296558141708374,288
l2729411.1,1.0296354293823242,1.0296547412872314,288
l3082981.3,1.0296263694763184,1.0296443700790405,288
l2954344.3,1.02962327003479,1.0296355485916138,288
l2973153.1,1.0296146869659424,1.0296251773834229,288
l2897767.3,1.0295838117599487,1.029596209526062,288
l2916607.3,1.0295695066452026,1.0295815467834473,288
l3254208.3,1.029559850692749,1.0295722484588623,288
l2897770.3,1.0295557975769043,1.0295737981796265,288
l3085393.3,1.02955162525177,1.0295695066452026,288
l3178981.2,1.029493808746338,1.029514193534851,288
l2748125.3,1.029489278793335,1.0295016765594482,288
l2673303.3,1.0294770002365112,1.029489517211914,288
l2933120.3,1.029400110244751,1.0294125080108643,288
l3010564.3,1.0293813943862915,1.0293936729431152,288
l3198348.1,1.0293691158294678,1.02940833568573,288
l2916620.1,1.0293211936950684,1.0293529033660889,288
l3104117.3,1.0292932987213135,1.0293058156967163,288
l2745806.3,1.0292749404907227,1.029287576675415,288
l2798067.2,1.0292561054229736,1.0292965173721313,288
l2710511.1,1.0292409658432007,1.0292515754699707,288
l2766719.1,1.0292387008666992,1.0292494297027588,288
l2925506.3,1.0292264223098755,1.0292388200759888,288
