node,mae_pu,rmse_pu,n_valid
l2895461.1,0.004085683263838291,0.004775790497660637,288
l2913406.2,0.004085642285645008,0.00483049638569355,288
l2991913.1,0.004084842745214701,0.004960028920322657,288
l3010559.1,0.0040840040892362595,0.004824991337954998,288
l3104114.2,0.004083544947206974,0.004848127719014883,288
l2935566.3,0.004083045292645693,0.0052306437864899635,288
l2991909.1,0.004082581028342247,0.004796349443495274,288
l2935559.1,0.004082074388861656,0.005082251504063606,288
l2804257.2,0.004082018509507179,0.004805891774594784,288
l2841618.1,0.004081848543137312,0.004809156991541386,288
l2914324.1,0.004081360995769501,0.004800792317837477,288
l3159037.2,0.00408044271171093,0.0048873755149543285,288
l2860501.2,0.004080320708453655,0.004908244591206312,288
l2785546.1,0.004080258309841156,0.004809453617781401,288
l2748131.2,0.004079857841134071,0.0049493866972625256,288
l3048209.2,0.004078101832419634,0.004877359140664339,288
l2710536.1,0.004076057113707066,0.004794313106685877,288
l3178974.2,0.004075842443853617,0.0048955935053527355,288
l3315860.2,0.004074510652571917,0.004855738021433353,288
l2860478.2,0.004074204247444868,0.004831323400139809,288
l3159448.1,0.004073795396834612,0.004791029263287783,288
l2897800.2,0.004073777236044407,0.004898404702544212,288
l3197624.2,0.004072164185345173,0.004914327524602413,288
l2897765.2,0.004071990493685007,0.0049087912775576115,288
l3048199.2,0.004070902243256569,0.004909595008939505,288
l3254203.2,0.004070831462740898,0.004910225048661232,288
l2764412.1,0.004070361144840717,0.00479596434161067,288
l3066805.1,0.004069819580763578,0.004759223200380802,288
l2822858.2,0.004068862181156874,0.004889477510005236,288
l2766744.2,0.004068723879754543,0.00484502874314785,288
l2851933.1,0.004068600945174694,0.004783807788044214,288
l2726975.2,0.0040684472769498825,0.004868978634476662,288
l2914323.2,0.0040682172402739525,0.004813606850802898,288
l3160101.1,0.0040679266676306725,0.00477230828255415,288
l2860489.1,0.004067435394972563,0.00495984498411417,288
l3195751.1,0.004067229572683573,0.004747137892991304,288
l3085402.1,0.0040670777671039104,0.00495927082374692,288
l3197660.2,0.004066092893481255,0.004852674435824156,288
l2766747.1,0.004066063091158867,0.004820786416530609,288
l3727712.1,0.004066020715981722,0.004801747854799032,288
l3251806.2,0.004065515473484993,0.00490523548796773,288
l2804248.2,0.004065216518938541,0.004897976294159889,288
l2766730.2,0.0040649306029081345,0.004808101337403059,288
l3448661.2,0.004063091240823269,0.004917355719953775,288
l2801896.2,0.004062889143824577,0.004843931179493666,288
l3122810.2,0.004062093794345856,0.004913023207336664,288
l2972930.1,0.004062069579958916,0.0047846389934420586,288
l2935553.2,0.004061858635395765,0.004843054339289665,288
l2691943.2,0.0040618362836539745,0.00491813849657774,288
l3727708.1,0.004061611369252205,0.004826193675398827,288
l2860484.2,0.004061260260641575,0.004857064690440893,288
l2911069.2,0.0040601324290037155,0.004831623286008835,288
l2991916.2,0.004059939179569483,0.004871229641139507,288
l3254234.2,0.004059579689055681,0.004861457739025354,288
l2935568.2,0.004059427417814732,0.004918866325169802,288
l3046854.2,0.004058305639773607,0.004835554398596287,288
l2973165.1,0.004057956859469414,0.00476821418851614,288
l3178975.2,0.004056923091411591,0.004866905976086855,288
l2991922.1,0.004055678844451904,0.0050368597730994225,288
l3122824.1,0.004055000841617584,0.0049422867596149445,288
l2785513.1,0.0040541705675423145,0.004757249262183905,288
l3029518.2,0.004052996169775724,0.004808138590306044,288
l2804262.1,0.004052910953760147,0.004791798070073128,288
l2954349.2,0.00405235355719924,0.004887450486421585,288
l3160108.2,0.004052284639328718,0.004823844879865646,288
l3157710.2,0.00405200757086277,0.0048806616105139256,288
l3122847.1,0.004050964489579201,0.004786769859492779,288
l3649297.1,0.00404907763004303,0.00475833797827363,288
l3066811.2,0.004047912545502186,0.004861168097704649,288
l3197638.1,0.004046598449349403,0.004760753829032183,288
l3231269.2,0.004046322777867317,0.004827524069696665,288
l3160102.2,0.004046027082949877,0.004786873701959848,288
l3091052.1,0.004045968409627676,0.0047308821231126785,288
l3141393.3,0.004045701120048761,0.00516606867313385,288
l3216358.1,0.004044753033667803,0.004731116350740194,288
l2860477.1,0.004044169094413519,0.004735392518341541,288
l2916620.3,0.004043574444949627,0.005110828671604395,288
l3157167.1,0.004043543711304665,0.005042561795562506,288
l3085390.2,0.004043472930788994,0.004885218571871519,288
l2710504.2,0.0040421998128294945,0.004874405916780233,288
l2879077.2,0.0040407744236290455,0.004851122852414846,288
l3065696.1,0.0040405564941465855,0.004774025175720453,288
l3197625.3,0.0040403809398412704,0.00511261448264122,288
l2991915.2,0.004040106199681759,0.00488044461235404,288
l2841639.1,0.004039490595459938,0.004710773937404156,288
l2710546.2,0.004039446357637644,0.00485697016119957,288
l3141389.1,0.004037696402519941,0.004725417587906122,288
l2785547.2,0.004036519210785627,0.004825852811336517,288
l3216337.1,0.004036364611238241,0.00472384225577116,288
l3179608.3,0.004036025144159794,0.0051837158389389515,288
l3010569.1,0.004035423509776592,0.004995743744075298,288
l2766722.2,0.004035251680761576,0.004875143524259329,288
l3178971.1,0.004034796729683876,0.004750075750052929,288
l2710513.2,0.004034759942442179,0.0048448313027620316,288
l3097861.3,0.004034137353301048,0.005101571325212717,288
l2691938.2,0.0040337336249649525,0.00484132207930088,288
l3066813.2,0.004033590666949749,0.004845166113227606,288
l3195310.1,0.004032357595860958,0.005052346736192703,288
l2710521.1,0.004032252822071314,0.004994026850908995,288
l2731712.2,0.004032177850604057,0.004817171487957239,288
l3122811.1,0.004031635355204344,0.004786635749042034,288
l2916603.2,0.004031093791127205,0.00488519249483943,288
l2991905.1,0.004030484706163406,0.004770027473568916,288
l3160100.2,0.004029686097055674,0.004846762400120497,288
l3216361.2,0.004029389470815659,0.004782592877745628,288
l3235252.2,0.004029333591461182,0.004798301495611668,288
l2729434.2,0.004029246512800455,0.004755343776196241,288
l2954348.1,0.004028975963592529,0.004722515121102333,288
l2876814.1,0.00402834452688694,0.004752834793180227,288
l3197645.1,0.00402831519022584,0.005032818298786879,288
l2726973.1,0.004028129391372204,0.004761061165481806,288
l2973164.1,0.004027443937957287,0.004971259739249945,288
l2710514.2,0.00402719434350729,0.004804012831300497,288
l2879068.2,0.0040270364843308926,0.004832361359149218,288
l2879087.1,0.004026386421173811,0.004716557450592518,288
l2748152.2,0.004026111681014299,0.00480259396135807,288
l2860480.2,0.004025542177259922,0.004868613090366125,288
l2684420.2,0.004025323782116175,0.004911883734166622,288
l2879061.2,0.00402431283146143,0.004822209477424622,288
l2710519.1,0.0040243021212518215,0.004952939692884684,288
l3085396.1,0.004024150315672159,0.004942495375871658,288
l3216349.2,0.004023664630949497,0.004861772060394287,288
l3728040.1,0.0040231067687273026,0.0047286031767725945,288
l3197632.2,0.0040228478610515594,0.004815741907805204,288
l3104132.1,0.004022118169814348,0.004970876034349203,288
l2785543.2,0.004022114910185337,0.004797517787665129,288
l2916598.1,0.0040206750854849815,0.004706080537289381,288
l2991923.1,0.004020533990114927,0.004974308889359236,288
l3048212.1,0.004020451568067074,0.00470587145537138,288
l2954354.1,0.004020324908196926,0.004964714404195547,288
l2673343.2,0.004020198248326778,0.004833644721657038,288
l3010561.1,0.004019783344119787,0.004741712007671595,288
l3029504.2,0.004019647836685181,0.004810539539903402,288
l3235246.2,0.004019607324153185,0.004879038780927658,288
l2991901.2,0.004019292537122965,0.004839218687266111,288
l3784018.1,0.004018574953079224,0.004700682125985622,288
l2729430.2,0.004018458537757397,0.004835745319724083,288
l2860479.2,0.004018012899905443,0.004793084692209959,288
l3066830.2,0.004017701372504234,0.004859876353293657,288
l2804256.2,0.004017464350908995,0.004794857930392027,288
l2860490.1,0.0040170601569116116,0.004943391773849726,288
l2952013.1,0.0040168059058487415,0.004702374339103699,288
l2804258.2,0.004016391932964325,0.004859006963670254,288
l3234185.2,0.004015774466097355,0.004846352152526379,288
l2822861.1,0.004013752564787865,0.004774631001055241,288
l2935549.2,0.004012899473309517,0.004811769817024469,288
l3104119.1,0.00401195976883173,0.004733276087790728,288
l2822867.2,0.004011756274849176,0.004825797397643328,288
l2879067.1,0.004011528100818396,0.004734841175377369,288
l2841635.1,0.004010108299553394,0.004701185040175915,288
l2897774.2,0.004009949509054422,0.004843481350690126,288
l2991927.2,0.004009602591395378,0.004818545188754797,288
l3727709.1,0.004009424243122339,0.004761658143252134,288
l3141403.1,0.004009354393929243,0.004703563172370195,288
l2804245.2,0.004009197931736708,0.004776474088430405,288
l3160123.1,0.004008391872048378,0.004708769265562296,288
l2973152.2,0.004007839597761631,0.004852700512856245,288
l2729413.1,0.004006713163107634,0.004690555389970541,288
l3048207.2,0.004006115719676018,0.004873298108577728,288
l2879072.2,0.004005555063486099,0.004761770833283663,288
l2857591.1,0.0040052831172943115,0.004733993671834469,288
l3235946.1,0.0040048956871032715,0.005491588730365038,288
l2879063.2,0.0040047443471848965,0.004754114896059036,288
l3233412.1,0.004004409536719322,0.0051890951581299305,288
l2948732.2,0.00400395505130291,0.004796116147190332,288
l2691936.1,0.004003144800662994,0.00469110906124115,288
l2860485.2,0.004002219066023827,0.004803256131708622,288
l2729412.1,0.004001868888735771,0.005070154555141926,288
l3270814.1,0.004001603927463293,0.004692159593105316,288
l2785514.1,0.004001125693321228,0.004711557645350695,288
