t_index,t_minutes,node,vmag_pu,vang_deg
0,0,888.1,0.9294465928978988,-4.054877664459306
0,0,888.2,0.9584101329022744,-124.93600188683347
0,0,888.3,0.9598713448771412,115.48739658178326
0,0,856.2,1.0018979825140484,-122.96479163232992
0,0,852.1,0.9549102166412357,-2.8351180651956467
0,0,852.2,0.9838275951509123,-123.71818029517517
0,0,852.3,0.9854376317721044,116.67403043720789
0,0,864.1,0.9534574683667266,-2.9188745142886514
0,0,838.2,0.9799358728278525,-123.94947951226014
0,0,890.1,0.8705631256418086,-4.557110621184662
0,0,890.2,0.9050529327149639,-125.78968842020487
0,0,890.3,0.9008986482471312,114.80778916946471
1,5,sourcebus.1,1.0499985173749067,29.99968154479495
1,5,sourcebus.2,1.0499991515978708,-90.0002995542482
1,5,sourcebus.3,1.049999134458788,149.99966100458062
1,5,800.1,1.0499980003134048,-0.0006176793492409693
1,5,800.2,1.0499986044521943,-120.0005638029314
1,5,800.3,1.0499996977277173,119.99944283025316
1,5,802.1,1.0486286577122983,-0.040960500288510136
1,5,802.2,1.0491430255189829,-120.05492134155378
1,5,802.3,1.0492419072905383,119.95571819397469
1,5,806.1,1.0477050578102691,-0.06836611350380735
1,5,806.2,1.0485993314260496,-120.09117958222947
1,5,806.3,1.0487534012387016,119.92693095410745
1,5,808.1,1.030330905723323,-0.587598596886812
1,5,808.2,1.039074517363115,-120.76184462771613
1,5,808.3,1.0399406639615512,119.40438690466765
1,5,810.2,1.0389712825525956,-120.76219632648264
1,5,812.1,1.010026717130351,-1.2090084951113835
1,5,812.2,1.028726499207314,-121.52076383123106
1,5,812.3,1.029319732485206,118.80595020257897
1,5,814.1,0.9938103749183111,-1.7046796506071282
1,5,814.2,1.0204976666365302,-122.1186527115584
1,5,814.3,1.0207770913602694,118.33576199629812
1,5,814r.1,0.9937084243550696,-1.7167347652870044
1,5,814r.2,1.0204404516269712,-122.12928079150029
1,5,814r.3,1.0207393343963898,118.32556024698074
1,5,850.1,0.9937006301798904,-1.716895561115186
1,5,850.2,1.0204358230274673,-122.1294949793299
1,5,850.3,1.0207346929393715,118.32538753563192
1,5,816.1,0.9934590045972177,-1.7218804108529155
1,5,816.2,1.0202923368906962,-122.13613472719166
1,5,816.3,1.020590802433274,118.32003364681692
1,5,818.1,0.9928093514396789,-1.7245938902444242
1,5,824.1,0.9883580452995918,-1.8494257306816169
1,5,824.2,1.0147620454984507,-122.34389161697081
1,5,824.3,1.01602399255639,118.10256085632163
1,5,820.1,0.9761791585180843,-1.7669327105709405
1,5,822.1,0.9740315814307899,-1.7717191784793964
1,5,826.2,1.0146290945873564,-122.34410198227276
1,5,828.1,0.9879410398042028,-1.8608013763011526
1,5,828.2,1.0143642594143805,-122.36038561229769
1,5,828.3,1.0156377514364505,118.08496018324266
1,5,830.1,0.9778626159480354,-2.133868957247805
1,5,830.2,1.0046506783613758,-122.76169481831771
1,5,830.3,1.006301770247126,117.65565975271093
1,5,854.1,0.9776205699087779,-2.1408679751071356
1,5,854.2,1.0044093664023812,-122.77185681685948
1,5,854.3,1.006075921175222,117.64487162936409
1,5,832.1,0.9604060179212561,-2.6405258543567256
1,5,832.2,0.9873192347498737,-123.48275755632952
1,5,832.3,0.9899445022521982,116.86823889141274
1,5,858.1,0.9590858731944885,-2.712895993920241
1,5,858.2,0.9859648147668113,-123.57907306715393
1,5,858.3,0.9887824546509648,116.76047462657034
1,5,834.1,0.9575748412470996,-2.7987514094654697
1,5,834.2,0.9843853488251518,-123.69253387881987
1,5,834.3,0.9874694339846577,116.63201245762691
1,5,860.1,0.9572649407208815,-2.7936929566229556
1,5,860.2,0.9840767995455991,-123.69258802032
1,5,860.3,0.987210275827477,116.63039173076227
1,5,842.1,0.9575584409071075,-2.8038952254411895
1,5,842.2,0.9843565515808517,-123.69788340646916
1,5,842.3,0.9874568503880442,116.62636211456181
1,5,836.1,0.9571118048683734,-2.791453014562029
1,5,836.2,0.9838059689763273,-123.69358701904925
1,5,836.3,0.9871094611114426,116.63058743236675
1,5,840.1,0.9570942113145482,-2.7914513345247816
1,5,840.2,0.9837827478083928,-123.69352067050413
1,5,840.3,0.9870905308622349,116.63095910996206
1,5,862.1,0.9571107923927734,-2.7912271942590836
1,5,862.2,0.9837926206270743,-123.6937608886571
1,5,862.3,0.9871125796334467,116.6305277420408
1,5,844.1,0.9574907352163938,-2.828598275354421
1,5,844.2,0.9842145561071781,-123.72359500557948
1,5,844.3,0.9873965251175701,116.59896743687052
1,5,846.1,0.9577601427468777,-2.873519403507609
1,5,846.2,0.9843017951144082,-123.77042335711164
1,5,846.3,0.9877164235268107,116.54949522529766
1,5,848.1,0.9577987150669052,-2.880348167503079
1,5,848.2,0.9843364710515595,-123.7770578077612
1,5,848.3,0.9877668955404199,116.54247008862801
1,5,852r.1,0.9604107030185186,-2.640394215593036
1,5,852r.2,0.9873238641483459,-123.48256776866003
1,5,852r.3,0.9899488819946984,116.86844693640312
1,5,888.1,0.9348774758313664,-3.6387081409744746
1,5,888.2,0.9617920330945527,-124.48300851942584
1,5,888.3,0.9643221822961299,115.89640468399476
1,5,856.2,1.0043645327852808,-122.77860402888159
1,5,852.1,0.9604601130584182,-2.6313394372566363
1,5,852.2,0.9873691970723266,-123.47272706846896
1,5,852.3,0.9899844650976053,116.87845807297035
1,5,864.1,0.9590820392522239,-2.712950544286894
1,5,838.2,0.9836788245389535,-123.69546062121786
1,5,890.1,0.8789456269226348,-3.772721063865124
1,5,890.2,0.9105455014991073,-124.98552762693636
1,5,890.3,0.9080459122307946,115.58375669425496
2,10,sourcebus.1,1.0499984879270778,29.999675316191038
2,10,sourcebus.2,1.049999132815887,-90.0003050966716
2,10,sourcebus.3,1.0499991212340616,149.99965461503308
2,10,800.1,1.04999800194585,-0.000629905149340454
2,10,800.2,1.0499985578308344,-120.0005727982136
2,10,800.3,1.049999671121485,119.99943105330031
2,10,802.1,1.0486191677695218,-0.04248392877130779
2,10,802.2,1.0491288788896098,-120.05481869316988
2,10,802.3,1.049209145930307,119.95450799912491
2,10,806.1,1.047689076979789,-0.07098653791209511
2,10,806.2,1.0485795667697229,-120.0909776593307
2,10,806.3,1.0486976808335753,119.92501486333269
2,10,808.1,1.0301986842238247,-0.6110627442682378
2,10,808.2,1.0389546549940327,-120.75937765656298
2,10,808.3,1.0394692819171383,119.38879115173363
2,10,810.2,1.038853844224679,-120.75966799740857
2,10,812.1,1.0097518207834095,-1.2566890800064807
2,10,812.2,1.0284350340645798,-121.51894870428596
2,10,812.3,1.0283913824649489,118.77372066055004
2,10,814.1,0.9934292377088558,-1.7723980923397364
2,10,814.2,1.0200704336176123,-122.1175513968982
2,10,814.3,1.0194911863379885,118.28970235874644
2,10,814r.1,0.9933274264534054,-1.7847385890334697
2,10,814r.2,1.0200120684906435,-122.12832697000256
2,10,814r.3,1.0194517154686364,118.27924591454965
2,10,850.1,0.9933195582955648,-1.7849075136989359
2,10,850.2,1.0200073673545573,-122.12854115334957
2,10,850.3,1.0194469057185185,118.27906828320455
2,10,816.1,0.9930756396500003,-1.7901444337078471
2,10,816.2,1.0198616325850474,-122.13518077808361
2,10,816.3,1.019297798400839,118.27356182233353
2,10,818.1,0.9924331016997242,-1.7940290254401063
2,10,824.1,0.9878545808486418,-1.9210797274969047
2,10,824.2,1.014259411164789,-122.34444516624323
2,10,824.3,1.0145808476510592,118.05163198812367
2,10,820.1,0.975996112428747,-1.8683604999242607
2,10,822.1,0.9738689503740992,-1.8781008179886263
2,10,826.2,1.014126806247387,-122.34460787063504
2,10,828.1,0.987427160401362,-1.9327336066366623
2,10,828.2,1.013855351016952,-122.36117170989968
2,10,828.3,1.0141826340298425,118.03368417743012
2,10,830.1,0.9770955379194024,-2.2129115873275684
2,10,830.2,1.0039905252693937,-122.76820698364371
2,10,830.3,1.0045546142277875,117.59576751234617
2,10,854.1,0.9768475451612577,-2.220056612487413
2,10,854.2,1.0037455854106418,-122.77851328909328
2,10,854.3,1.0043212187132793,117.58477854097254
2,10,832.1,0.9592139959747586,-2.730625413898015
2,10,832.2,0.9863971543577164,-123.49966838238495
2,10,832.3,0.9876565181899013,116.79283334348342
2,10,858.1,0.9578084844158111,-2.803915681386511
2,10,858.2,0.9849794361441562,-123.59705966110137
2,10,858.3,0.9863928050965121,116.68335421210693
2,10,834.1,0.9561961797266756,-2.89093847870139
2,10,834.2,0.9833252105943373,-123.71182493871859
2,10,834.3,0.9849597189067687,116.55273067319848
2,10,860.1,0.9558848897909795,-2.8857570474268988
2,10,860.2,0.9830183434972203,-123.71196916677208
2,10,860.3,0.9846961008123308,116.55065812324167
2,10,842.1,0.9561747730814817,-2.8961670707319955
2,10,842.2,0.9832925889639197,-123.7172299526175
2,10,842.3,0.9849418939080452,116.54701554715783
2,10,836.1,0.9557375310460475,-2.8836038353390325
2,10,836.2,0.9827476763554354,-123.71298078139552
2,10,836.3,0.9845974921231629,116.5506577435984
2,10,840.1,0.9557204248658046,-2.8836087115360325
2,10,840.2,0.9827250735590359,-123.71293323775174
2,10,840.3,0.9845789094887754,116.55101041524875
2,10,862.1,0.9557366321390234,-2.8833719273756673
2,10,862.2,0.9827340073166092,-123.71312988356686
2,10,862.3,0.9846006256881826,116.55059069394885
2,10,844.1,0.9560826827936477,-2.921276487323939
2,10,844.2,0.9831322170905266,-123.74321198149393
2,10,844.3,0.9848563114012483,116.51931097825108
2,10,846.1,0.9563461266197493,-2.9663532558566255
2,10,846.2,0.9832220481795254,-123.7894287437432
2,10,846.3,0.9851630807278982,116.46978294594082
2,10,848.1,0.9563833681790905,-2.9731896638579083
2,10,848.2,0.9832560330180048,-123.79606608250356
2,10,848.3,0.9852119896002914,116.46276774298713
2,10,852r.1,0.9592187938632969,-2.730490753552099
2,10,852r.2,0.986401853036971,-123.49947575567903
2,10,852r.3,0.9876610411625621,116.79304566345316
2,10,888.1,0.9345904769236828,-3.7049932471839218
2,10,888.2,0.9617524468892937,-124.47388483807083
2,10,888.3,0.9629337146434161,115.8435681409822
2,10,856.2,1.003698332394802,-122.78520481394008
2,10,852.1,0.9592699911613446,-2.721226890202731
2,10,852.2,0.9864479703545695,-123.48945692238769
2,10,852.3,0.9876983959933238,116.80332379891007
2,10,864.1,0.9578046231488135,-2.803965638276398
2,10,838.2,0.9826117735794783,-123.71441168837947
2,10,890.1,0.8804723635119927,-3.851647344907934
2,10,890.2,0.9121777164434342,-124.97066344809895
2,10,890.3,0.9084885115089809,115.52554138117883
3,15,sourcebus.1,1.0499984301612164,29.999669384526957
3,15,sourcebus.2,1.0499991223763625,-90.00031390304092
3,15,sourcebus.3,1.049999041507726,149.9996450095222
3,15,800.1,1.0499978520843247,-0.0006438951233548546
3,15,800.2,1.049998543342914,-120.00058510792199
3,15,800.3,1.0499996217966379,119.99941270392705
3,15,802.1,1.0485793183424827,-0.04299211871706893
3,15,802.2,1.0491129754161297,-120.05609089567724
3,15,802.3,1.0491783974268916,119.9531645695232
3,15,806.1,1.0476219356238667,-0.0717711657569124
3,15,806.2,1.0485503940536252,-120.09321697955215
3,15,806.3,1.048647859253729,119.92276725620856
3,15,808.1,1.0296224903589974,-0.6174392672766792
3,15,808.2,1.0386707429067024,-120.78024518717856
3,15,808.3,1.0390556134505715,119.370251983338
3,15,810.2,1.0385745364674301,-120.78057088869673
3,15,812.1,1.008592184117407,-1.2705359812065566
3,15,812.2,1.0278626514064901,-121.56127124860757
3,15,812.3,1.0275587811583642,118.73512740360367
3,15,814.1,0.9918094533627021,-1.792954375290057
3,15,814.2,1.0192768118748738,-122.17751227113064
3,15,814.3,1.018332228277729,118.234522562223
3,15,814r.1,0.9917037344353318,-1.8055787839239745
3,15,814r.2,1.0192172706125822,-122.18858578686473
3,15,814r.3,1.0182908539461075,118.22370401573308
3,15,850.1,0.9916956548952909,-1.8057490285494922
3,15,850.2,1.0192124462471437,-122.18880657713957
3,15,850.3,1.0182858735011175,118.2235204014098
3,15,816.1,0.9914451834788922,-1.8110269157697834
3,15,816.2,1.0190628918064237,-122.1956510740445
3,15,816.3,1.018131474980214,118.21782840858009
3,15,818.1,0.9907891211700236,-1.8143311013715608
3,15,824.1,0.986075236866929,-1.9454038526018427
3,15,824.2,1.013322889493777,-122.41076782486171
3,15,824.3,1.0132321141018719,117.98869598913103
3,15,820.1,0.9739439771894928,-1.8753009266886937
3,15,822.1,0.971721759774739,-1.8794210273773158
3,15,826.2,1.0131838130498758,-122.41119903460175
3,15,828.1,0.9856361496930124,-1.9573472903360527
3,15,828.2,1.0129077551260228,-122.42787707304088
3,15,828.3,1.0128185244294683,117.97011699894105
3,15,830.1,0.975022921671986,-2.2448118884769577
3,15,830.2,1.002774373559034,-122.84438748406112
3,15,830.3,1.0028161121414312,117.51644490006106
3,15,854.1,0.9747668750952634,-2.2521936173878534
3,15,854.2,1.0025213972036662,-122.85494595569936
3,15,854.3,1.002572624019823,117.50503087828717
3,15,832.1,0.9565622823541653,-2.7804615664971646
3,15,832.2,0.9846022306083421,-123.59529085199603
3,15,832.3,0.9852000760432558,116.68144089529707
3,15,858.1,0.955169501224371,-2.8516243563276658
3,15,858.2,0.9831874909197252,-123.69078317417558
3,15,858.3,0.9839300436481552,116.57231560635856
3,15,834.1,0.9535720245078737,-2.9361052259039107
3,15,834.2,0.9815362415100595,-123.80325022309347
3,15,834.3,0.9824876193900578,116.44218040266541
3,15,860.1,0.9532653617980824,-2.930812328842826
3,15,860.2,0.9812389863654999,-123.80307757831905
3,15,860.3,0.9822250723781317,116.44038519085294
3,15,842.1,0.9535514433256518,-2.941225896227403
3,15,842.2,0.9815024217234649,-123.80858051717101
3,15,842.3,0.9824696688459728,116.43649274419407
3,15,836.1,0.9531171594953113,-2.928753068146545
3,15,836.2,0.9809789347524546,-123.80387360188752
3,15,836.3,0.9821231939075553,116.4403300361778
3,15,840.1,0.9531001184446591,-2.9287456853184293
3,15,840.2,0.9809563834157369,-123.8038291752033
3,15,840.3,0.9821044482729656,116.44068924883973
3,15,862.1,0.9531163696719753,-2.9285377646586603
3,15,862.2,0.9809662844600399,-123.80400401133001
3,15,862.3,0.9821260784906144,116.44026620497864
3,15,844.1,0.9534621675524053,-2.965859554752049
3,15,844.2,0.9813366610288702,-123.83419937614121
3,15,844.3,0.9823832803639913,116.40893725942604
3,15,846.1,0.9537239531651264,-3.0110202412095455
3,15,846.2,0.9814121355272888,-123.88104157224578
3,15,846.3,0.9826823987928027,116.35892811086651
3,15,848.1,0.9537609118307583,-3.017896558309254
3,15,848.2,0.9814459999353053,-123.88772398510051
3,15,848.3,0.9827310996877513,116.35187295618496
3,15,852r.1,0.9565672339024471,-2.7803220138408813
3,15,852r.2,0.9846070826004764,-123.59509289163152
3,15,852r.3,0.9852047885327139,116.68166200583978
3,15,888.1,0.9314467036467412,-3.978149221493665
3,15,888.2,0.959497512013381,-124.78949567785382
3,15,888.3,0.959982442466576,115.51435835439098
3,15,856.2,1.0024800415833843,-122.86178288053678
3,15,852.1,0.9566203821924992,-2.770716984729328
3,15,852.2,0.9846548353063964,-123.58474558385045
3,15,852.3,0.985243861052916,116.69235853853098
3,15,864.1,0.9551654916870451,-2.851670011954321
3,15,838.2,0.9808570368046392,-123.80533834709968
3,15,890.1,0.8731759916785462,-4.479623511481448
3,15,890.2,0.9066764964266307,-125.63377375402945
3,15,890.3,0.9016358976870819,114.83405442044567
4,20,sourcebus.1,1.0499986742738892,29.99967598050307
4,20,sourcebus.2,1.049999284257851,-90.00030786796508
4,20,sourcebus.3,1.0499992356029242,149.99965521103627
4,20,800.1,1.0499982567645334,-0.0006251490212524327
4,20,800.2,1.0499988924146657,-120.00057531399449
4,20,800.3,1.0499998967991675,119.99942897254644
4,20,802.1,1.0486466468011668,-0.042944217311487516
4,20,802.2,1.0491497721670873,-120.05675078755011
4,20,802.3,1.0492340348516809,119.9531287697086
4,20,806.1,1.047734258641995,-0.07174992747488294
4,20,806.2,1.0486136091882,-120.09425111115472
4,20,806.3,1.0487400745534425,119.92278466364333
4,20,808.1,1.0305708328815248,-0.6163788854668739
4,20,808.2,1.0391863260964762,-120.7885626792523
4,20,808.3,1.0398577340528614,119.37042767312738
4,20,810.2,1.039080986814742,-120.78902059645371
4,20,812.1,1.0105184791137403,-1.2675811089087266
4,20,812.2,1.0289359985883075,-121.57625954309272
4,20,812.3,1.0291771989485115,118.73647147684859
4,20,814.1,0.9945101603748708,-1.7874906502424133
4,20,814.2,1.0207945876665072,-122.19726339671827
4,20,814.3,1.0205971503332367,118.23754722834146
4,20,814r.1,0.9944135388575216,-1.7997487824953382
4,20,814r.2,1.0207422405213373,-122.20817152686686
4,20,814r.3,1.0205625803128127,118.22702993438494
4,20,850.1,0.9944058053877658,-1.7999213502634328
4,20,850.2,1.0207376143685838,-122.20839692719804
4,20,850.3,1.020557888663501,118.226844570691
4,20,816.1,0.9941660622569645,-1.8052712104231432
4,20,816.2,1.0205942048431993,-122.21538431228919
4,20,816.3,1.020412442895668,118.22109839299802
4,20,818.1,0.9935293796677521,-1.8078185413354846
4,20,824.1,0.9890721282915687,-1.9461759939019492
4,20,824.2,1.015086137662738,-122.43464754123971
4,20,824.3,1.0157891649788473,117.99142912845919
4,20,820.1,0.9771433598213495,-1.8506400428135652
4,20,822.1,0.9750710916375658,-1.850535027167909
4,20,826.2,1.0149556256127712,-122.43480736689268
4,20,828.1,0.9886554675142912,-1.958639713026441
4,20,828.2,1.014689226462337,-122.45215160194132
4,20,828.3,1.015398598286739,117.97281834790465
4,20,830.1,0.9785876877339855,-2.2582472880383193
4,20,830.2,1.0049992706972277,-122.87826208735423
4,20,830.3,1.0059560406947146,117.51844430230058
4,20,854.1,0.9783452682273026,-2.2659188746271797
4,20,854.2,1.004758227990808,-122.88906278662783
4,20,854.3,1.0057266844635102,117.50700160325196
4,20,832.1,0.9611140266516167,-2.8140978974699733
4,20,832.2,0.9876851358800552,-123.6466526762247
4,20,832.3,0.9893657469280115,116.68261342919807
4,20,858.1,0.9598343944031267,-2.8869492996326813
4,20,858.2,0.9863675812841615,-123.74353928021583
4,20,858.3,0.9882139041884516,116.57443793785814
4,20,834.1,0.9583677769075805,-2.973546941930567
4,20,834.2,0.9848311075373398,-123.85757285186962
4,20,834.3,0.9869128710439936,116.44544680306628
4,20,860.1,0.9580718262647169,-2.9684588581365685
4,20,860.2,0.984530251020441,-123.85773941653514
4,20,860.3,0.9866567479185924,116.44413975729381
4,20,842.1,0.9583521582043416,-2.978720216388987
4,20,842.2,0.9848033665141123,-123.86293223697791
4,20,842.3,0.9869006623260609,116.4397585622045
4,20,836.1,0.9579290804797554,-2.966433806566523
4,20,836.2,0.9842689271759514,-123.85881280487332
4,20,836.3,0.9865603237215047,116.44431751683732
4,20,840.1,0.9579120606563851,-2.9664578209250583
4,20,840.2,0.9842465488139072,-123.85879641298658
4,20,840.3,0.9865416876647025,116.44463786822783
4,20,862.1,0.9579281629858839,-2.96621530196816
4,20,862.2,0.9842560080211525,-123.85896826585734
4,20,862.3,0.9865633159012475,116.44425713078589
4,20,844.1,0.9582867459047879,-3.003590742030094
4,20,844.2,0.9846668988789518,-123.88869523718638
4,20,844.3,0.9868420246716013,116.41220298245277
4,20,846.1,0.9585529497813144,-3.0487788647663776
4,20,846.2,0.9847565114955518,-123.9352216054611
4,20,846.3,0.9871511043629771,116.36246201486088
4,20,848.1,0.9585907575185355,-3.0556427010877405
4,20,848.2,0.9847912320688624,-123.94185845709632
4,20,848.3,0.9872003713695676,116.3554201709657
4,20,852r.1,0.9611187154349389,-2.8139529308310176
4,20,852r.2,0.9876897591391955,-123.64645008896467
4,20,852r.3,0.9893701866646881,116.68283460349025
4,20,888.1,0.9366783499736006,-4.011401382240438
4,20,888.2,0.9632921919654707,-124.84156862604773
4,20,888.3,0.9648376594853907,115.515598738312
4,20,856.2,1.0047197534162002,-122.89574102299706
4,20,852.1,0.9611637699427562,-2.8046064083689948
4,20,852.2,0.9877301669752083,-123.63628589109905
4,20,852.3,0.9894025145406632,116.6932036419806
4,20,864.1,0.9598309035415736,-2.886970474448797
4,20,838.2,0.9841435987120739,-123.86021625802378
4,20,890.1,0.8794019665585749,-4.560914153996676
4,20,890.2,0.9115178398862543,-125.72113496737991
4,20,890.3,0.9075519980941203,114.79286970359587
5,25,sourcebus.1,1.0499986508603962,29.99967627763596
5,25,sourcebus.2,1.049999246996242,-90.00030796442687
5,25,sourcebus.3,1.049999199018726,149.99965596578832
5,25,800.1,1.049998215312265,-0.0006233587677648299
5,25,800.2,1.0499988268246714,-120.00057557427887
5,25,800.3,1.049999827172261,119.9994285401657
5,25,802.1,1.0486522247315408,-0.04241552204495392
5,25,802.2,1.0491376126560465,-120.0562852162383
5,25,802.3,1.0492260045960435,119.95304122963265
5,25,806.1,1.0477440916234912,-0.07080386521966225
5,25,806.2,1.0485910412499546,-120.09346364530133
5,25,806.3,1.048727315552934,119.92247933643667
5,25,808.1,1.0306586722784414,-0.6078858872589484
5,25,808.2,1.0389788248163916,-120.78140925243338
5,25,808.3,1.0397490822300808,119.36700983639248
5,25,810.2,1.0388752826244128,-120.7820795767269
5,25,812.1,1.0107081877272945,-1.2503544393887136
5,25,812.2,1.0285310547408453,-121.55924355220603
5,25,812.3,1.0289460140772126,118.72890258692722
5,25,814.1,0.9947780603866253,-1.7629946913032404
5,25,814.2,1.0202297413095502,-122.1725075463436
5,25,814.3,1.0202700427371514,118.22651640824849
5,25,814r.1,0.9946809605710831,-1.7751901652332647
5,25,814r.2,1.0201754178094222,-122.18338108467493
5,25,814r.3,1.0202342478416562,118.2159639775576
5,25,850.1,0.9946732630660575,-1.7753596550767201
5,25,850.2,1.0201707336184658,-122.18360268897844
5,25,850.3,1.0202295147970761,118.21577773746347
5,25,816.1,0.994434634682059,-1.780614069578602
5,25,816.2,1.0200255246506333,-122.19047239317811
5,25,816.3,1.0200827858262862,118.21000437970368
5,25,818.1,0.9938224431579376,-1.7832993068138696
5,25,824.1,0.9892660279443197,-1.918663554559642
5,25,824.2,1.0144866413634188,-122.40664117307041
5,25,824.3,1.0154160188876482,117.98104287409517
5,25,820.1,0.9780207994305128,-1.8309409241318624
5,25,822.1,0.975937678909106,-1.8342076201904922
5,25,826.2,1.0143541616857343,-122.4071571333366
5,25,828.1,0.9888433094032695,-1.9308737736411659
5,25,828.2,1.014086093513642,-122.42387469329513
5,25,828.3,1.015021905675564,117.96247345898034
5,25,830.1,0.978629143582528,-2.2241902219637653
5,25,830.2,1.004306730329273,-122.84344602046819
5,25,830.3,1.0054977870078892,117.50927631176226
5,25,854.1,0.9783837368624307,-2.2317266783412015
5,25,854.2,1.0040635009979457,-122.85408233676355
5,25,854.3,1.005267059128664,117.4978811418299
5,25,832.1,0.960939715299845,-2.7704418948242107
5,25,832.2,0.9868392105805184,-123.59940584757678
5,25,832.3,0.9888042874043247,116.67676961305574
5,25,858.1,0.9595904035744162,-2.843806034368457
5,25,858.2,0.9854638702881506,-123.69645017174815
5,25,858.3,0.9875976993678327,116.56724321549774
5,25,834.1,0.9580430027858494,-2.9309553672454003
5,25,834.2,0.9838590997739394,-123.81077435978554
5,25,834.3,0.9862306516072873,116.43670278350403
5,25,860.1,0.9577326823287887,-2.9257312472750043
5,25,860.2,0.983554756841051,-123.81083916532783
5,25,860.3,0.9859698672997642,116.43504251719628
5,25,842.1,0.9580248125242173,-2.936179911082183
5,25,842.2,0.9838285974589482,-123.81616292853391
5,25,842.3,0.9862156424286016,116.43095215293674
